,gene_ids,n_cells,MT,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts
ZBTB43,ENSGALG00010028675,1523,False,1523,0.092753045,92.37241448389844,1852.0
RALGPS1,ENSGALG00010028692,611,False,611,0.034807432,96.93995091901638,695.0
ANGPTL2,ENSGALG00010028700,450,False,450,0.02469074,97.746281364251,493.0
FBXW2,ENSGALG00010028712,2609,False,2609,0.15680873,86.93344017629087,3131.0
ENSGALG00010028726,ENSGALG00010028726,729,False,729,0.039865777,96.34897581008664,796.0
GARNL3,ENSGALG00010028739,961,False,961,0.05604247,95.18705864676717,1119.0
ARRDC1,ENSGALG00010028743,457,False,457,0.026243301,97.71122351880604,524.0
EHMT1,ENSGALG00010028751,2106,False,2106,0.13862874,89.45259678469475,2768.0
NTNG2,ENSGALG00010028768,124,False,124,0.006510743,99.37897530926027,130.0
SETX,ENSGALG00010028771,3548,False,3548,0.27249962,82.230680623028,5441.0
TTF1,ENSGALG00010028772,2022,False,2022,0.13742675,89.87329093003456,2744.0
C9ORF171,ENSGALG00010028777,8,False,8,0.00040066108,99.95993389092001,8.0
BARHL1,ENSGALG00010028780,5,False,5,0.00025041317,99.97495868182502,5.0
DDX31,ENSGALG00010028783,640,False,640,0.036209747,96.79471127360144,723.0
GTF3C4,ENSGALG00010028786,333,False,333,0.018280162,98.33224820954575,365.0
AK8,ENSGALG00010028800,44,False,44,0.0024540492,99.7796364000601,49.0
TSC1,ENSGALG00010028818,2816,False,2816,0.1701808,85.89672960384634,3398.0
GFI1B,ENSGALG00010028823,457,False,457,0.02544198,97.71122351880604,508.0
CEL,ENSGALG00010028826,11,False,11,0.00060099165,99.94490910001502,12.0
GTF3C5,ENSGALG00010028829,395,False,395,0.022487104,98.02173586417588,449.0
GBGT1,ENSGALG00010028833,232,False,232,0.013171733,98.83808283668051,263.0
RPL7A,ENSGALG00010028854,7354,False,7354,0.7804878,63.16922922822658,15584.0
SURF6,ENSGALG00010028855,1300,False,1300,0.08333751,93.48925727450292,1664.0
MED22,ENSGALG00010028857,1415,False,1415,0.08188511,92.9133069564782,1635.0
SURF1,ENSGALG00010028859,446,False,446,0.02564231,97.766314418791,512.0
SURF2,ENSGALG00010028860,586,False,586,0.032703962,97.06515750989132,653.0
SURF4,ENSGALG00010028861,1114,False,1114,0.07337106,94.42079431061251,1465.0
STKLD1,ENSGALG00010028865,683,False,683,0.03766214,96.57935593729654,752.0
REXO4,ENSGALG00010028867,868,False,868,0.050833877,95.65282716482196,1015.0
ADAMTS13,ENSGALG00010028869,25,False,25,0.0013021486,99.87479340912505,26.0
CACFD1,ENSGALG00010028870,93,False,93,0.0051585115,99.53423148194521,103.0
SLC2A6,ENSGALG00010028872,379,False,379,0.02373917,98.10186808233586,474.0
ADAMTSL2_2,ENSGALG00010028876,560,False,560,0.040867433,97.19537236440127,816.0
FAM163B,ENSGALG00010028877,26,False,26,0.0016026443,99.86978514549006,32.0
SARDH,ENSGALG00010028881,6,False,6,0.00030049583,99.96995041819001,6.0
VAV2,ENSGALG00010028884,470,False,470,0.0288476,97.64611609155106,576.0
BRD3,ENSGALG00010028885,2143,False,2143,0.13462213,89.26729103019983,2688.0
WDR5,ENSGALG00010028888,1542,False,1542,0.09716032,92.27725747483348,1940.0
FUBP3,ENSGALG00010028889,1605,False,1605,0.11088296,91.96173686582861,2214.0
SLC31A2,ENSGALG00010028891,172,False,172,0.009766114,99.13857865478039,195.0
FAM129B,ENSGALG00010028892,141,False,141,0.011418841,99.29383482746532,228.0
STXBP1,ENSGALG00010028893,3481,False,3481,0.21360244,82.56623428657285,4265.0
AKNA,ENSGALG00010028894,994,False,994,0.05453999,95.02178594681224,1089.0
DFNB31,ENSGALG00010028895,7,False,7,0.00035057846,99.96494215455502,7.0
ATP6V1G1,ENSGALG00010028896,1849,False,1849,0.1586618,90.73972053888917,3168.0
C9ORF91,ENSGALG00010028897,442,False,442,0.05779536,97.78634747333099,1154.0
TNFSF15,ENSGALG00010028898,35,False,35,0.0025041318,99.82471077277508,50.0
TNFSF8,ENSGALG00010028899,1411,False,1411,0.11468924,92.93334001101819,2290.0
TNC,ENSGALG00010028900,3,False,3,0.00015024791,99.98497520909501,3.0
PAPPA,ENSGALG00010028901,9,False,9,0.000550909,99.95492562728502,11.0
ENSGALG00010028902,ENSGALG00010028902,13,False,13,0.0006510743,99.93489257274503,13.0
ASTN2,ENSGALG00010028903,29,False,29,0.0014523965,99.85476035458507,29.0
TRIM32,ENSGALG00010028904,148,False,148,0.0083638,99.25877698202034,167.0
COLGALT1,ENSGALG00010028905,868,False,868,0.04677718,95.65282716482196,934.0
MEGF9_1,ENSGALG00010028909,29,False,29,0.0018530575,99.85476035458507,37.0
LMX1B,ENSGALG00010028911,3,False,3,0.00015024791,99.98497520909501,3.0
LCN15_2,ENSGALG00010028912,241,False,241,0.041368257,98.79300846396555,826.0
TLR4,ENSGALG00010028914,193,False,193,0.013922973,99.03340511844544,278.0
GPR144,ENSGALG00010028915,3,False,3,0.00015024791,99.98497520909501,3.0
NR5A1,ENSGALG00010028916,6,False,6,0.00035057846,99.96995041819001,7.0
NR6A1,ENSGALG00010028917,244,False,244,0.013622477,98.77798367306056,272.0
AGPAT2_1,ENSGALG00010028918,629,False,629,0.037111234,96.84980217358643,741.0
EGFL7,ENSGALG00010028919,18,False,18,0.0009014875,99.90985125457004,18.0
MRPL41,ENSGALG00010028921,618,False,618,0.035458505,96.9048930735714,708.0
ENSGALG00010028923,ENSGALG00010028923,405,False,405,0.027094707,97.97165322782591,541.0
TMEM203,ENSGALG00010028924,920,False,920,0.051384784,95.39239745580207,1026.0
ENSGALG00010028926,ENSGALG00010028926,22,False,22,0.0013522311,99.88981820003005,27.0
ENSGALG00010028929,ENSGALG00010028929,4,False,4,0.00025041317,99.97996694546,5.0
ENSGALG00010028931,ENSGALG00010028931,61,False,61,0.0032553715,99.69449591826513,65.0
ENSGALG00010028932,ENSGALG00010028932,4,False,4,0.00025041317,99.97996694546,5.0
ENSGALG00010028935,ENSGALG00010028935,5,False,5,0.00025041317,99.97495868182502,5.0
ENSGALG00010028965,ENSGALG00010028965,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010028972,ENSGALG00010028972,3,False,3,0.00020033054,99.98497520909501,4.0
ENSGALG00010028981,ENSGALG00010028981,83,False,83,0.0042570243,99.5843141182952,85.0
ENSGALG00010028983,ENSGALG00010028983,42,False,42,0.0022537187,99.7896529273301,45.0
ENSGALG00010028984,ENSGALG00010028984,20,False,20,0.0010016527,99.89983472730005,20.0
ENSGALG00010028986,ENSGALG00010028986,10,False,10,0.00050082634,99.94991736365002,10.0
ENSGALG00010028989,ENSGALG00010028989,38,False,38,0.0020533882,99.80968598187009,41.0
ENSGALG00010028991,ENSGALG00010028991,14,False,14,0.00080132217,99.92988430911002,16.0
ENSGALG00010028992,ENSGALG00010028992,64,False,64,0.0037561976,99.67947112736015,75.0
ENSGALG00010028997,ENSGALG00010028997,10,False,10,0.00060099165,99.94991736365002,12.0
ENSGALG00010029001,ENSGALG00010029001,7,False,7,0.00035057846,99.96494215455502,7.0
ENSGALG00010029002,ENSGALG00010029002,18,False,18,0.0010016527,99.90985125457004,20.0
ENSGALG00010029023,ENSGALG00010029023,4,False,4,0.00020033054,99.97996694546,4.0
ENSGALG00010029024,ENSGALG00010029024,7,False,7,0.00035057846,99.96494215455502,7.0
ENSGALG00010029028,ENSGALG00010029028,6,False,6,0.00030049583,99.96995041819001,6.0
ENSGALG00010029029,ENSGALG00010029029,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010029030,ENSGALG00010029030,4,False,4,0.00020033054,99.97996694546,4.0
ENSGALG00010029031,ENSGALG00010029031,267,False,267,0.014323634,98.6627936094556,286.0
ENSGALG00010029038,ENSGALG00010029038,9,False,9,0.00045074374,99.95492562728502,9.0
ENSGALG00010029039,ENSGALG00010029039,28,False,28,0.0015525618,99.85976861822007,31.0
ENSGALG00010029040,ENSGALG00010029040,4,False,4,0.00020033054,99.97996694546,4.0
ENSGALG00010029047,ENSGALG00010029047,19,False,19,0.0009515701,99.90484299093504,19.0
ENSGALG00010029048,ENSGALG00010029048,18,False,18,0.0009014875,99.90985125457004,18.0
ENSGALG00010029050,ENSGALG00010029050,40,False,40,0.0020533882,99.79966945460009,41.0
ENSGALG00010029054,ENSGALG00010029054,16,False,16,0.0009014875,99.91986778184003,18.0
ENSGALG00010029056,ENSGALG00010029056,269,False,269,0.01482446,98.65277708218561,296.0
ENSGALG00010029057,ENSGALG00010029057,860,False,860,0.04727801,95.69289327390193,944.0
ENSGALG00010029058,ENSGALG00010029058,21,False,21,0.001101818,99.89482646366504,22.0
ENSGALG00010029070,ENSGALG00010029070,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010029076,ENSGALG00010029076,4,False,4,0.00035057846,99.97996694546,7.0
ENSGALG00010029080,ENSGALG00010029080,163,False,163,0.008263635,99.18365302749537,165.0
ENSGALG00010029084,ENSGALG00010029084,6,False,6,0.00030049583,99.96995041819001,6.0
ENSGALG00010029085,ENSGALG00010029085,23,False,23,0.0012019833,99.88480993639504,24.0
ENSGALG00010029087,ENSGALG00010029087,28,False,28,0.0015525618,99.85976861822007,31.0
ENSGALG00010029092,ENSGALG00010029092,14,False,14,0.0009014875,99.92988430911002,18.0
ENSGALG00010029094,ENSGALG00010029094,8,False,8,0.00040066108,99.95993389092001,8.0
ENSGALG00010029100,ENSGALG00010029100,45,False,45,0.0024039666,99.77462813642511,48.0
ENSGALG00010029101,ENSGALG00010029101,468,False,468,0.026844293,97.65613261882106,536.0
ENSGALG00010029102,ENSGALG00010029102,13,False,13,0.0006510743,99.93489257274503,13.0
ENSGALG00010029104,ENSGALG00010029104,15,False,15,0.0009014875,99.92487604547503,18.0
ENSGALG00010029105,ENSGALG00010029105,3,False,3,0.00020033054,99.98497520909501,4.0
ENSGALG00010029106,ENSGALG00010029106,36,False,36,0.0018530575,99.81970250914009,37.0
ENSGALG00010029107,ENSGALG00010029107,114,False,114,0.0058596684,99.42905794561025,117.0
ENSGALG00010029111,ENSGALG00010029111,4,False,4,0.00020033054,99.97996694546,4.0
ENSGALG00010029113,ENSGALG00010029113,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010029115,ENSGALG00010029115,192,False,192,0.010817849,99.03841338208044,216.0
ENSGALG00010029119,ENSGALG00010029119,26,False,26,0.0013021486,99.86978514549006,26.0
ENSGALG00010029120,ENSGALG00010029120,432,False,432,0.022637352,97.83643010968098,452.0
ENSGALG00010029121,ENSGALG00010029121,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010029123,ENSGALG00010029123,99,False,99,0.005358842,99.50418190013522,107.0
ENSGALG00010029125,ENSGALG00010029125,8,False,8,0.00040066108,99.95993389092001,8.0
ENSGALG00010029137,ENSGALG00010029137,11,False,11,0.000550909,99.94490910001502,11.0
NPDC1,ENSGALG00010029140,55,False,55,0.0029548756,99.72454550007512,59.0
C5,ENSGALG00010029141,84,False,84,0.0046076025,99.57930585466019,92.0
RGS3_2,ENSGALG00010029142,7,False,7,0.000550909,99.96494215455502,11.0
SH2D3C,ENSGALG00010029143,192,False,192,0.010567436,99.03841338208044,211.0
PPAPDC3_2,ENSGALG00010029144,201,False,201,0.015525618,98.99333900936546,310.0
RC3H2,ENSGALG00010029145,1208,False,1208,0.06711073,93.95001752892273,1340.0
NEK6,ENSGALG00010029146,1199,False,1199,0.07367156,93.99509190163771,1471.0
RABL6,ENSGALG00010029147,1189,False,1189,0.07006561,94.04517453798768,1399.0
RALGDS,ENSGALG00010029148,1561,False,1561,0.12756048,92.18210046576851,2547.0
MEGF9_2,ENSGALG00010029149,4,False,4,0.00020033054,99.97996694546,4.0
HNF1B,ENSGALG00010029161,15,False,15,0.00080132217,99.92487604547503,16.0
ENSGALG00010029162,ENSGALG00010029162,39,False,39,0.0021034707,99.8046777182351,42.0
ANKFY1,ENSGALG00010029163,1073,False,1073,0.06095057,94.62613311964742,1217.0
CYB5D2,ENSGALG00010029164,283,False,283,0.015475535,98.58266139129563,309.0
ZZEF1,ENSGALG00010029166,1470,False,1470,0.09320378,92.63785245655332,1861.0
USP32,ENSGALG00010029167,2259,False,2259,0.13342014,88.6863324485401,2664.0
SBDS,ENSGALG00010029169,1764,False,1764,0.110081635,91.16542294786397,2198.0
TYW1,ENSGALG00010029171,361,False,361,0.02053388,98.19201682776581,410.0
ZNHIT3,ENSGALG00010029173,105,False,105,0.0052586766,99.47413231832523,105.0
ENSGALG00010029176,ENSGALG00010029176,77,False,77,0.0046076025,99.61436370010517,92.0
PIGW,ENSGALG00010029179,150,False,150,0.008213553,99.24876045475034,164.0
CA4,ENSGALG00010029180,9,False,9,0.00045074374,99.95492562728502,9.0
MYO19,ENSGALG00010029181,163,False,163,0.008914709,99.18365302749537,178.0
HEATR6,ENSGALG00010029182,483,False,483,0.026293384,97.58100866429609,525.0
DYNLL2,ENSGALG00010029184,1306,False,1306,0.07532428,93.45920769269294,1504.0
SRSF1,ENSGALG00010029187,10129,False,10129,0.8586167,49.27129764110782,17144.0
DTX2,ENSGALG00010029192,511,False,511,0.02829669,97.44077728251615,565.0
DHRS11,ENSGALG00010029194,53,False,53,0.0028046276,99.73456202734512,56.0
MRM1,ENSGALG00010029196,51,False,51,0.002754545,99.74457855461512,55.0
LHX1,ENSGALG00010029197,18,False,18,0.001101818,99.90985125457004,22.0
PPM1D,ENSGALG00010029198,1608,False,1608,0.09054941,91.94671207492362,1808.0
APPBP2,ENSGALG00010029199,787,False,787,0.04462363,96.05849651925678,891.0
PIGS,ENSGALG00010029201,241,False,241,0.013021486,98.79300846396555,260.0
ALDOC,ENSGALG00010029203,3414,False,3414,0.25687385,82.9017879501177,5129.0
SPAG5,ENSGALG00010029207,11,False,11,0.000550909,99.94490910001502,11.0
SGK494,ENSGALG00010029210,9,False,9,0.00045074374,99.95492562728502,9.0
SDF2,ENSGALG00010029211,272,False,272,0.01592628,98.6377522912806,318.0
SUPT6H,ENSGALG00010029212,3767,False,3767,0.24650674,81.13387088696349,4922.0
RAB34,ENSGALG00010029216,20,False,20,0.0010016527,99.89983472730005,20.0
RPL23A,ENSGALG00010029218,10278,False,10278,1.7562478,48.52506635949317,35067.0
TLCD1,ENSGALG00010029219,367,False,367,0.021936195,98.16196724595582,438.0
NEK8,ENSGALG00010029220,87,False,87,0.0046076025,99.5642810637552,92.0
TRAF4,ENSGALG00010029222,58,False,58,0.0029548756,99.70952070917014,59.0
FAM222B,ENSGALG00010029224,1204,False,1204,0.06976511,93.97005058346272,1393.0
ENSGALG00010029225,ENSGALG00010029225,19,False,19,0.0009515701,99.90484299093504,19.0
ERAL1,ENSGALG00010029228,376,False,376,0.020383634,98.11689287324084,407.0
PPM1E,ENSGALG00010029230,4443,False,4443,0.32112986,77.74828466970501,6412.0
TRIM37,ENSGALG00010029235,719,False,719,0.041869085,96.39905844643663,836.0
CAMKK1,ENSGALG00010029238,3,False,3,0.00020033054,99.98497520909501,4.0
MIS12,ENSGALG00010029240,22,False,22,0.0011519006,99.88981820003005,23.0
