komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_109_stable_id,chicken_109_name,chicken_109_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000006531,ATP9B,ENSCPBG00000003736,ATP9B,ortholog_one2one,ENSCPRG00005004634,ATP9B,ortholog_one2one,ENSGALG00000031323,ATP9B,ortholog_one2one,ENSG00000166377,ATP9B,ortholog_one2one,ENSMUSG00000024566,Atp9b,ortholog_one2one
ENSVKKG00000005641,THSD7B,ENSCPBG00000010150,THSD7B,ortholog_one2one,ENSCPRG00005004920,THSD7B,ortholog_one2one,ENSGALG00000012362,THSD7B,ortholog_one2one,ENSG00000144229,THSD7B,ortholog_one2one,ENSMUSG00000042581,Thsd7b,ortholog_one2one
ENSVKKG00000017817,,ENSCPBG00000019533,PGPEP1L,ortholog_one2one,ENSCPRG00005017647,PGPEP1L,ortholog_one2one,ENSGALG00000007022,PGPEP1L,ortholog_one2one,ENSG00000183571,PGPEP1L,ortholog_one2one,ENSMUSG00000030553,Pgpep1l,ortholog_one2one
ENSVKKG00000006812,CDH2,ENSCPBG00000021062,CDH2,ortholog_one2one,ENSCPRG00005014667,CDH2,ortholog_one2one,ENSGALG00000015132,CDH2,ortholog_one2one,ENSG00000170558,CDH2,ortholog_one2one,ENSMUSG00000024304,Cdh2,ortholog_one2one
ENSVKKG00000015567,DISP1,ENSCPBG00000012427,DISP1,ortholog_one2one,ENSCPRG00005002769,DISP1,ortholog_one2one,ENSGALG00000054469,DISP1,ortholog_one2one,ENSG00000154309,DISP1,ortholog_one2one,ENSMUSG00000030768,Disp1,ortholog_one2one
ENSVKKG00000014674,,ENSCPBG00000018920,,ortholog_one2one,,,,ENSGALG00000015096,SH3GL2,ortholog_one2one,,,,,,
ENSVKKG00000004155,,ENSCPBG00000007958,,ortholog_one2one,ENSCPRG00005003962,,ortholog_one2one,ENSGALG00000006751,THY1,ortholog_one2one,ENSG00000154096,THY1,ortholog_one2one,ENSMUSG00000032011,Thy1,ortholog_one2one
ENSVKKG00000015541,CFAP251,ENSCPBG00000026083,CFAP251,ortholog_one2one,ENSCPRG00005012366,CFAP251,ortholog_one2one,ENSGALG00000004365,,ortholog_one2one,ENSG00000158023,CFAP251,ortholog_one2one,ENSMUSG00000029442,Wdr66,ortholog_one2one
ENSVKKG00000017505,MEX3B,ENSCPBG00000007809,MEX3B,ortholog_one2one,,,,ENSGALG00000032984,MEX3B,ortholog_one2one,ENSG00000183496,MEX3B,ortholog_one2one,ENSMUSG00000057706,Mex3b,ortholog_one2one
ENSVKKG00000013807,DHX58,ENSCPBG00000006804,DHX58,ortholog_one2one,ENSCPRG00005005375,DHX58,ortholog_one2one,ENSGALG00000023821,DHX58,ortholog_one2one,ENSG00000108771,DHX58,ortholog_one2one,ENSMUSG00000017830,Dhx58,ortholog_one2one
ENSVKKG00000010944,,ENSCPBG00000028341,,ortholog_one2one,ENSCPRG00005012919,,ortholog_one2one,ENSGALG00000015675,,ortholog_one2one,,,,,,
ENSVKKG00000000287,SH3PXD2A,ENSCPBG00000024482,SH3PXD2A,ortholog_one2one,ENSCPRG00005012523,SH3PXD2A,ortholog_one2one,ENSGALG00000008293,SH3PXD2A,ortholog_one2one,ENSG00000107957,SH3PXD2A,ortholog_one2one,ENSMUSG00000053617,Sh3pxd2a,ortholog_one2one
ENSVKKG00000015948,SNX25,ENSCPBG00000008527,SNX25,ortholog_one2one,ENSCPRG00005000365,SNX25,ortholog_one2one,ENSGALG00000010610,SNX25,ortholog_one2one,ENSG00000109762,SNX25,ortholog_one2one,ENSMUSG00000038291,Snx25,ortholog_one2one
ENSVKKG00000011390,MBD2,ENSCPBG00000025606,MBD2,ortholog_one2one,,,,,,,ENSG00000134046,MBD2,ortholog_one2one,ENSMUSG00000024513,Mbd2,ortholog_one2one
ENSVKKG00000013545,DIPK1B,ENSCPBG00000012269,DIPK1B,ortholog_one2one,ENSCPRG00005007791,DIPK1B,ortholog_one2one,ENSGALG00000002437,DIPK1B,ortholog_one2one,ENSG00000165716,DIPK1B,ortholog_one2one,ENSMUSG00000036186,Dipk1b,ortholog_one2one
ENSVKKG00000003485,,ENSCPBG00000025553,,ortholog_one2one,,,,,,,ENSG00000205978,NYNRIN,ortholog_one2one,ENSMUSG00000075592,Nynrin,ortholog_one2one
ENSVKKG00000007012,OSMR,ENSCPBG00000007369,OSMR,ortholog_one2one,ENSCPRG00005015920,OSMR,ortholog_one2one,"{'ENSGALG00000003747', 'ENSGALG00000048563'}",,ortholog_one2many,ENSG00000145623,OSMR,ortholog_one2one,ENSMUSG00000022146,Osmr,ortholog_one2one
ENSVKKG00000008388,CCDC120,,,,,,,,,,ENSG00000147144,CCDC120,ortholog_one2one,ENSMUSG00000031150,Ccdc120,ortholog_one2one
ENSVKKG00000012953,SNX10,ENSCPBG00000022488,SNX10,ortholog_one2one,ENSCPRG00005016075,SNX10,ortholog_one2one,ENSGALG00000011046,SNX10,ortholog_one2one,ENSG00000086300,SNX10,ortholog_one2one,ENSMUSG00000038301,Snx10,ortholog_one2one
ENSVKKG00000003865,,ENSCPBG00000020129,,ortholog_one2many,,,,ENSGALG00000046727,,ortholog_one2many,ENSG00000151689,INPP1,ortholog_one2many,ENSMUSG00000026102,Inpp1,ortholog_one2many
ENSVKKG00000005988,VEGFD,ENSCPBG00000015705,VEGFD,ortholog_one2one,ENSCPRG00005005828,VEGFD,ortholog_one2one,ENSGALG00000016558,VEGFD,ortholog_one2one,ENSG00000165197,VEGFD,ortholog_one2one,ENSMUSG00000031380,Vegfd,ortholog_one2one
ENSVKKG00000015229,DMXL1,ENSCPBG00000002051,DMXL1,ortholog_one2one,ENSCPRG00005015478,DMXL1,ortholog_one2one,ENSGALG00000002227,DMXL1,ortholog_one2one,ENSG00000172869,DMXL1,ortholog_one2one,ENSMUSG00000037416,Dmxl1,ortholog_one2one
ENSVKKG00000004770,ARSI,ENSCPBG00000010077,ARSI,ortholog_one2one,ENSCPRG00005012545,ARSI,ortholog_one2one,ENSGALG00000005616,ARSI,ortholog_one2one,ENSG00000183876,ARSI,ortholog_one2one,ENSMUSG00000036412,Arsi,ortholog_one2one
ENSVKKG00000010090,NPNT,ENSCPBG00000003979,NPNT,ortholog_one2one,ENSCPRG00005006009,NPNT,ortholog_one2one,ENSGALG00000043555,NPNT,ortholog_one2one,ENSG00000168743,NPNT,ortholog_one2one,ENSMUSG00000040998,Npnt,ortholog_one2one
ENSVKKG00000004521,EVL,,,,,,,,,,ENSG00000196405,EVL,ortholog_one2one,ENSMUSG00000021262,Evl,ortholog_one2one
ENSVKKG00000013913,SAG,"{'ENSCPBG00000024310', 'ENSCPBG00000024312'}",,ortholog_one2many,ENSCPRG00005008624,SAG,ortholog_one2one,ENSGALG00000001696,SAG,ortholog_one2one,ENSG00000130561,SAG,ortholog_one2one,ENSMUSG00000056055,Sag,ortholog_one2one
ENSVKKG00000018101,SNX13,ENSCPBG00000021888,SNX13,ortholog_one2one,ENSCPRG00005015318,SNX13,ortholog_one2one,ENSGALG00000010840,SNX13,ortholog_one2one,ENSG00000071189,SNX13,ortholog_one2one,ENSMUSG00000020590,Snx13,ortholog_one2one
ENSVKKG00000016270,NOXO1,ENSCPBG00000000284,NOXO1,ortholog_one2one,ENSCPRG00005014858,NOXO1,ortholog_one2one,ENSGALG00000005572,NOXO1,ortholog_one2one,ENSG00000196408,NOXO1,ortholog_one2one,ENSMUSG00000019320,Noxo1,ortholog_one2one
ENSVKKG00000017513,CFAP161,ENSCPBG00000007735,CFAP161,ortholog_one2one,ENSCPRG00005016363,CFAP161,ortholog_one2one,ENSGALG00000021183,CFAP161,ortholog_one2one,ENSG00000156206,CFAP161,ortholog_one2one,ENSMUSG00000011154,Cfap161,ortholog_one2one
ENSVKKG00000012767,,ENSCPBG00000011450,,ortholog_one2one,ENSCPRG00005014929,,ortholog_one2one,ENSGALG00000030120,ITGB1BP3,ortholog_one2one,,,,,,
ENSVKKG00000014635,,ENSCPBG00000014473,,ortholog_one2one,ENSCPRG00005010080,,ortholog_one2one,ENSGALG00000007028,,ortholog_one2one,,,,ENSMUSG00000109156,Gm45194,ortholog_one2one
ENSVKKG00000003202,OGFR,ENSCPBG00000027160,OGFR,ortholog_one2one,,,,ENSGALG00000005609,OGFR,ortholog_one2one,ENSG00000060491,OGFR,ortholog_one2one,ENSMUSG00000049401,Ogfr,ortholog_one2one
ENSVKKG00000016575,TNFSF8,ENSCPBG00000006410,TNFSF8,ortholog_one2one,ENSCPRG00005012324,TNFSF8,ortholog_one2one,ENSGALG00000053788,TNFSF8,ortholog_one2one,ENSG00000106952,TNFSF8,ortholog_one2one,ENSMUSG00000028362,Tnfsf8,ortholog_one2one
ENSVKKG00000008508,KIF3C,ENSCPBG00000010772,KIF3C,ortholog_one2one,,,,ENSGALG00000026973,KIF3C,ortholog_one2one,ENSG00000084731,KIF3C,ortholog_one2one,ENSMUSG00000020668,Kif3c,ortholog_one2one
ENSVKKG00000001300,,ENSCPBG00000001764,,ortholog_one2one,ENSCPRG00005017448,,ortholog_one2one,ENSGALG00000004311,,ortholog_one2one,"{'ENSG00000285000', 'ENSG00000164252'}","{'AC008581.2', 'AGGF1'}",ortholog_one2many,ENSMUSG00000021681,Aggf1,ortholog_one2one
ENSVKKG00000009433,PM20D2,ENSCPBG00000019921,PM20D2,ortholog_one2one,ENSCPRG00005016902,PM20D2,ortholog_one2one,ENSGALG00000015779,PM20D2,ortholog_one2one,ENSG00000146281,PM20D2,ortholog_one2one,ENSMUSG00000054659,Pm20d2,ortholog_one2one
ENSVKKG00000005966,,"{'ENSCPBG00000016795', 'ENSCPBG00000015271', 'ENSCPBG00000015267'}",,ortholog_many2many,,,,ENSGALG00000026884,,ortholog_one2many,"{'ENSG00000286015', 'ENSG00000259823'}","{'CR589904.2', 'LYPD8'}",ortholog_many2many,"{'ENSMUSG00000058287', 'ENSMUSG00000013643', 'ENSMUSG00000037145', 'ENSMUSG00000013653'}","{'1810065E05Rik', 'Lypd8', '2210407C18Rik', 'Gm12253'}",ortholog_many2many
ENSVKKG00000010696,FRZB,"{'ENSCPBG00000001411', 'ENSCPBG00000026026'}",,ortholog_one2many,ENSCPRG00005013413,FRZB,ortholog_one2one,ENSGALG00000002763,FRZB,ortholog_one2one,ENSG00000162998,FRZB,ortholog_one2one,ENSMUSG00000027004,Frzb,ortholog_one2one
ENSVKKG00000003234,TTPA,ENSCPBG00000021407,TTPA,ortholog_one2one,ENSCPRG00005017609,TTPA,ortholog_one2one,ENSGALG00000030031,TTPA,ortholog_one2one,ENSG00000137561,TTPA,ortholog_one2one,ENSMUSG00000073988,Ttpa,ortholog_one2one
ENSVKKG00000009457,ECI2,ENSCPBG00000009023,ECI2,ortholog_one2one,ENSCPRG00005000853,ECI2,ortholog_one2one,ENSGALG00000012809,ECI2,ortholog_one2one,ENSG00000198721,ECI2,ortholog_one2one,"{'ENSMUSG00000021417', 'ENSMUSG00000021416'}","{'Eci3', 'Eci2'}",ortholog_one2many
ENSVKKG00000003640,FKBP6,ENSCPBG00000009686,FKBP6,ortholog_one2one,ENSCPRG00005006637,FKBP6,ortholog_one2one,ENSGALG00000029211,FKBP6,ortholog_one2one,ENSG00000077800,FKBP6,ortholog_one2one,ENSMUSG00000040013,Fkbp6,ortholog_one2one
ENSVKKG00000009913,LPAR1,ENSCPBG00000008165,LPAR1,ortholog_one2one,ENSCPRG00005015199,LPAR1,ortholog_one2one,ENSGALG00000015729,LPAR1,ortholog_one2one,ENSG00000198121,LPAR1,ortholog_one2one,ENSMUSG00000038668,Lpar1,ortholog_one2one
ENSVKKG00000002866,TMEM62,ENSCPBG00000013344,TMEM62,ortholog_one2one,ENSCPRG00005018356,TMEM62,ortholog_one2one,ENSGALG00000009260,TMEM62,ortholog_one2one,ENSG00000137842,TMEM62,ortholog_one2one,ENSMUSG00000054484,Tmem62,ortholog_one2one
ENSVKKG00000009423,UBE2J1,ENSCPBG00000019926,UBE2J1,ortholog_one2one,ENSCPRG00005016927,UBE2J1,ortholog_one2one,ENSGALG00000015775,UBE2J1,ortholog_one2one,ENSG00000198833,UBE2J1,ortholog_one2one,ENSMUSG00000028277,Ube2j1,ortholog_one2one
ENSVKKG00000018277,RD3,ENSCPBG00000015496,RD3,ortholog_one2one,ENSCPRG00005000202,RD3,ortholog_one2one,ENSGALG00000009861,RD3,ortholog_one2one,ENSG00000198570,RD3,ortholog_one2one,ENSMUSG00000049353,Rd3,ortholog_one2one
ENSVKKG00000006745,FLT3,ENSCPBG00000020464,FLT3,ortholog_one2one,ENSCPRG00005012285,FLT3,ortholog_one2one,ENSGALG00000035726,FLT3,ortholog_one2one,ENSG00000122025,FLT3,ortholog_one2one,ENSMUSG00000042817,Flt3,ortholog_one2one
ENSVKKG00000007368,PRDM4,ENSCPBG00000023187,PRDM4,ortholog_one2one,ENSCPRG00005018580,PRDM4,ortholog_one2one,ENSGALG00000012619,PRDM4,ortholog_one2one,ENSG00000110851,PRDM4,ortholog_one2one,ENSMUSG00000035529,Prdm4,ortholog_one2one
ENSVKKG00000007911,MAP3K13,ENSCPBG00000007430,MAP3K13,ortholog_one2one,ENSCPRG00005009254,MAP3K13,ortholog_one2one,ENSGALG00000006655,MAP3K13,ortholog_one2one,ENSG00000073803,MAP3K13,ortholog_one2one,ENSMUSG00000033618,Map3k13,ortholog_one2one
ENSVKKG00000002074,,ENSCPBG00000014847,PPFIA3,ortholog_one2many,ENSCPRG00005016063,PPFIA3,ortholog_one2many,,,,ENSG00000177380,PPFIA3,ortholog_one2many,ENSMUSG00000003863,Ppfia3,ortholog_one2many
ENSVKKG00000013851,DHTKD1,ENSCPBG00000027819,DHTKD1,ortholog_one2one,ENSCPRG00005000815,DHTKD1,ortholog_one2one,ENSGALG00000003674,DHTKD1,ortholog_one2one,ENSG00000181192,DHTKD1,ortholog_one2one,ENSMUSG00000025815,Dhtkd1,ortholog_one2one
ENSVKKG00000018008,DNAH11,ENSCPBG00000022143,DNAH11,ortholog_one2one,ENSCPRG00005015597,DNAH11,ortholog_one2one,,,,ENSG00000105877,DNAH11,ortholog_one2one,ENSMUSG00000018581,Dnah11,ortholog_one2one
ENSVKKG00000001601,KLHL24,ENSCPBG00000019166,KLHL24,ortholog_one2one,ENSCPRG00005008996,KLHL24,ortholog_one2one,ENSGALG00000002277,KLHL24,ortholog_one2one,ENSG00000114796,KLHL24,ortholog_one2one,ENSMUSG00000062901,Klhl24,ortholog_one2one
ENSVKKG00000003228,TOPAZ1,ENSCPBG00000022747,TOPAZ1,ortholog_one2one,ENSCPRG00005004937,TOPAZ1,ortholog_one2one,ENSGALG00000054787,,ortholog_one2one,ENSG00000173769,TOPAZ1,ortholog_one2one,ENSMUSG00000094985,Topaz1,ortholog_one2one
ENSVKKG00000017242,FILIP1L,ENSCPBG00000003934,FILIP1L,ortholog_one2one,ENSCPRG00005004498,FILIP1L,ortholog_one2one,"{'ENSGALG00000053198', 'ENSGALG00000015271'}",,ortholog_one2many,ENSG00000168386,FILIP1L,ortholog_one2one,ENSMUSG00000043336,Filip1l,ortholog_one2one
ENSVKKG00000007171,,ENSCPBG00000005987,DUOX2,ortholog_one2one,ENSCPRG00005005172,DUOX2,ortholog_one2one,ENSGALG00000041510,DUOX2,ortholog_one2one,ENSG00000140279,DUOX2,ortholog_one2many,ENSMUSG00000068452,Duox2,ortholog_one2many
ENSVKKG00000001646,UCKL1,ENSCPBG00000013957,UCKL1,ortholog_one2one,ENSCPRG00005006096,UCKL1,ortholog_one2one,ENSGALG00000006040,UCKL1,ortholog_one2one,ENSG00000198276,UCKL1,ortholog_one2one,ENSMUSG00000089917,Uckl1,ortholog_one2one
ENSVKKG00000003492,CEBPB,ENSCPBG00000015601,CEBPB,ortholog_one2one,ENSCPRG00005004615,CEBPB,ortholog_one2one,ENSGALG00000008014,CEBPB,ortholog_one2one,ENSG00000172216,CEBPB,ortholog_one2one,ENSMUSG00000056501,Cebpb,ortholog_one2one
ENSVKKG00000005759,OSTM1,ENSCPBG00000006232,OSTM1,ortholog_one2one,ENSCPRG00005001321,OSTM1,ortholog_one2one,ENSGALG00000015306,OSTM1,ortholog_one2one,ENSG00000081087,OSTM1,ortholog_one2one,ENSMUSG00000038280,Ostm1,ortholog_one2one
ENSVKKG00000000993,ZFAND2B,,,,,,,ENSGALG00000029226,,ortholog_one2one,ENSG00000158552,ZFAND2B,ortholog_one2one,ENSMUSG00000026197,Zfand2b,ortholog_one2one
ENSVKKG00000006430,TRAF1,ENSCPBG00000012077,TRAF1,ortholog_one2one,ENSCPRG00005009753,TRAF1,ortholog_one2one,ENSGALG00000001583,TRAF1,ortholog_one2one,ENSG00000056558,TRAF1,ortholog_one2one,ENSMUSG00000026875,Traf1,ortholog_one2one
ENSVKKG00000013899,ACTN3,ENSCPBG00000023827,ACTN3,ortholog_one2one,,,,,,,ENSG00000248746,ACTN3,ortholog_one2one,ENSMUSG00000006457,Actn3,ortholog_one2one
ENSVKKG00000003218,,,,,,,,ENSGALG00000053189,,ortholog_one2many,,,,,,
ENSVKKG00000017808,MCTP2,ENSCPBG00000019501,MCTP2,ortholog_one2one,ENSCPRG00005017616,MCTP2,ortholog_one2one,ENSGALG00000030157,MCTP2,ortholog_one2one,ENSG00000140563,MCTP2,ortholog_one2one,ENSMUSG00000032776,Mctp2,ortholog_one2one
ENSVKKG00000014515,SFXN2,ENSCPBG00000002343,SFXN2,ortholog_one2one,ENSCPRG00005012928,SFXN2,ortholog_one2one,ENSGALG00000008114,SFXN2,ortholog_one2one,ENSG00000156398,SFXN2,ortholog_one2one,ENSMUSG00000025036,Sfxn2,ortholog_one2one
ENSVKKG00000009112,IL10,ENSCPBG00000001956,IL10,ortholog_one2one,ENSCPRG00005000348,IL10,ortholog_one2one,ENSGALG00000000892,IL10,ortholog_one2one,ENSG00000136634,IL10,ortholog_one2one,ENSMUSG00000016529,Il10,ortholog_one2one
ENSVKKG00000003400,PLA2G4A,ENSCPBG00000014794,PLA2G4A,ortholog_one2one,ENSCPRG00005014002,PLA2G4A,ortholog_one2one,ENSGALG00000005065,PLA2G4A,ortholog_one2one,ENSG00000116711,PLA2G4A,ortholog_one2one,ENSMUSG00000056220,Pla2g4a,ortholog_one2one
ENSVKKG00000004021,LSM3,ENSCPBG00000014531,LSM3,ortholog_one2one,ENSCPRG00005017591,LSM3,ortholog_one2one,,,,ENSG00000170860,LSM3,ortholog_one2one,ENSMUSG00000034192,Lsm3,ortholog_one2one
ENSVKKG00000008545,SPRY1,ENSCPBG00000024626,SPRY1,ortholog_one2one,,,,ENSGALG00000042067,SPRY1,ortholog_one2one,ENSG00000164056,SPRY1,ortholog_one2one,ENSMUSG00000037211,Spry1,ortholog_one2one
ENSVKKG00000006541,,ENSCPBG00000011890,VSIG8,ortholog_one2one,,,,,,,ENSG00000243284,VSIG8,ortholog_one2one,ENSMUSG00000049598,Vsig8,ortholog_one2one
ENSVKKG00000009136,CARS1,ENSCPBG00000007331,CARS1,ortholog_one2one,ENSCPRG00005017107,CARS1,ortholog_one2one,ENSGALG00000006427,CARS,ortholog_one2one,ENSG00000110619,CARS1,ortholog_one2one,ENSMUSG00000010755,Cars,ortholog_one2one
ENSVKKG00000017597,GNAL,ENSCPBG00000028390,GNAL,ortholog_one2one,ENSCPRG00005007907,GNAL,ortholog_one2one,ENSGALG00000013785,GNAL,ortholog_one2one,ENSG00000141404,GNAL,ortholog_one2one,ENSMUSG00000024524,Gnal,ortholog_one2one
ENSVKKG00000001429,PAIP1,ENSCPBG00000007653,PAIP1,ortholog_one2one,ENSCPRG00005016247,PAIP1,ortholog_one2one,ENSGALG00000014867,PAIP1,ortholog_one2one,ENSG00000172239,PAIP1,ortholog_one2one,ENSMUSG00000025451,Paip1,ortholog_one2one
ENSVKKG00000002889,FERMT2,ENSCPBG00000021550,FERMT2,ortholog_one2one,ENSCPRG00005011898,FERMT2,ortholog_one2one,ENSGALG00000012425,FERMT2,ortholog_one2one,ENSG00000073712,FERMT2,ortholog_one2one,ENSMUSG00000037712,Fermt2,ortholog_one2one
ENSVKKG00000006602,,ENSCPBG00000023154,,ortholog_one2many,,,,,,,"{'ENSG00000128284', 'ENSG00000100342', 'ENSG00000221963', 'ENSG00000128313', 'ENSG00000100336', 'ENSG00000128335'}","{'APOL2', 'APOL4', 'APOL1', 'APOL5', 'APOL6', 'APOL3'}",ortholog_many2many,"{'ENSMUSG00000044309', 'ENSMUSG00000010601', 'ENSMUSG00000091694', 'ENSMUSG00000068252', 'ENSMUSG00000056656', 'ENSMUSG00000050014', 'ENSMUSG00000033576', 'ENSMUSG00000050982', 'ENSMUSG00000091650', 'ENSMUSG00000057346', 'ENSMUSG00000068246', 'ENSMUSG00000071716'}","{'Apol10a', 'Apol10b', 'Apol7a', 'Apol8', 'Apol7b', 'Apol11b', 'Apol9a', 'Apol7e', 'Apol9b', 'Apol6', 'Apol7c', 'Apol11a'}",ortholog_many2many
ENSVKKG00000012407,USP53,ENSCPBG00000024758,USP53,ortholog_one2one,ENSCPRG00005004843,USP53,ortholog_one2one,ENSGALG00000011990,USP53,ortholog_one2one,ENSG00000145390,USP53,ortholog_one2one,ENSMUSG00000039701,Usp53,ortholog_one2one
ENSVKKG00000001794,EPRS1,ENSCPBG00000001138,EPRS1,ortholog_one2one,ENSCPRG00005001357,EPRS1,ortholog_one2one,ENSGALG00000009598,EPRS,ortholog_one2one,ENSG00000136628,EPRS1,ortholog_one2one,ENSMUSG00000026615,Eprs,ortholog_one2one
ENSVKKG00000003007,RNF150,ENSCPBG00000027562,RNF150,ortholog_one2one,ENSCPRG00005008334,RNF150,ortholog_one2one,ENSGALG00000009865,RNF150,ortholog_one2one,ENSG00000170153,RNF150,ortholog_one2one,ENSMUSG00000047747,Rnf150,ortholog_one2one
ENSVKKG00000006129,,"{'ENSCPBG00000014533', 'ENSCPBG00000008158', 'ENSCPBG00000004422', 'ENSCPBG00000011592', 'ENSCPBG00000013143', 'ENSCPBG00000006209', 'ENSCPBG00000013744'}",,ortholog_many2many,ENSCPRG00005001986,,ortholog_one2many,"{'ENSGALG00000050544', 'ENSGALG00000054648'}",,ortholog_many2many,ENSG00000183347,GBP6,ortholog_one2many,"{'ENSMUSG00000034438', 'ENSMUSG00000029298', 'ENSMUSG00000104713', 'ENSMUSG00000092021', 'ENSMUSG00000079362', 'ENSMUSG00000079363', 'ENSMUSG00000105096'}","{'Gbp9', 'Gbp8', 'Gbp10', 'Gm43302', 'Gbp11', 'Gbp6', 'Gbp4'}",ortholog_many2many
ENSVKKG00000011266,GRK7,ENSCPBG00000001801,GRK7,ortholog_one2one,ENSCPRG00005001818,GRK7,ortholog_one2one,ENSGALG00000002800,GRK7,ortholog_one2one,ENSG00000114124,GRK7,ortholog_one2one,,,
ENSVKKG00000005059,,ENSCPBG00000016163,,ortholog_one2one,ENSCPRG00005002465,,ortholog_one2one,ENSGALG00000002861,TMEM170A,ortholog_one2one,"{'ENSG00000166822', 'ENSG00000261717'}","{'TMEM170A', 'AC009163.5'}",ortholog_one2many,ENSMUSG00000031953,Tmem170,ortholog_one2one
ENSVKKG00000012385,MOV10,ENSCPBG00000018937,MOV10,ortholog_one2one,ENSCPRG00005015465,MOV10,ortholog_one2one,,,,ENSG00000155363,MOV10,ortholog_one2one,ENSMUSG00000002227,Mov10,ortholog_one2one
ENSVKKG00000007600,NUP210,"{'ENSCPBG00000019783', 'ENSCPBG00000019784'}",,ortholog_one2many,ENSCPRG00005019156,NUP210,ortholog_one2one,ENSGALG00000005078,NUP210,ortholog_one2one,ENSG00000132182,NUP210,ortholog_one2one,ENSMUSG00000030091,Nup210,ortholog_one2one
ENSVKKG00000011554,,ENSCPBG00000014894,BCAM,ortholog_one2one,ENSCPRG00005008760,,ortholog_one2one,,,,ENSG00000187244,BCAM,ortholog_one2one,ENSMUSG00000002980,Bcam,ortholog_one2one
ENSVKKG00000018690,,ENSCPBG00000012668,DNAH2,ortholog_one2one,,,,,,,ENSG00000183914,DNAH2,ortholog_one2one,ENSMUSG00000005237,Dnah2,ortholog_one2one
ENSVKKG00000007071,,ENSCPBG00000015661,,ortholog_one2one,ENSCPRG00005016903,,ortholog_one2one,ENSGALG00000028423,HS2ST1,ortholog_one2one,"{'ENSG00000267561', 'ENSG00000153936'}","{'AC093155.3', 'HS2ST1'}",ortholog_one2many,ENSMUSG00000040151,Hs2st1,ortholog_one2one
ENSVKKG00000007455,,ENSCPBG00000006446,,ortholog_one2one,ENSCPRG00005000285,,ortholog_one2one,,,,,,,,,
ENSVKKG00000017066,,"{'ENSCPBG00000019041', 'ENSCPBG00000003926'}",,ortholog_one2many,ENSCPRG00005005784,,ortholog_one2one,,,,ENSG00000260325,HSPB9,ortholog_many2many,ENSMUSG00000017832,Hspb9,ortholog_many2many
ENSVKKG00000017601,,ENSCPBG00000016339,,ortholog_one2one,ENSCPRG00005018107,,ortholog_one2one,ENSGALG00000013625,,ortholog_one2one,,,,ENSMUSG00000079460,4933403O08Rik,ortholog_many2many
ENSVKKG00000006799,RASL11A,ENSCPBG00000020480,RASL11A,ortholog_one2one,ENSCPRG00005012398,RASL11A,ortholog_one2one,ENSGALG00000017099,RASL11A,ortholog_one2one,ENSG00000122035,RASL11A,ortholog_one2one,ENSMUSG00000029641,Rasl11a,ortholog_one2one
ENSVKKG00000003127,,"{'ENSCPBG00000013912', 'ENSCPBG00000013908'}",,ortholog_many2many,ENSCPRG00005003042,,ortholog_one2many,"{'ENSGALG00000012072', 'ENSGALG00000026422'}",,ortholog_many2many,ENSG00000173193,PARP14,ortholog_one2many,ENSMUSG00000034422,Parp14,ortholog_one2many
ENSVKKG00000018761,TENT5A,ENSCPBG00000023089,TENT5A,ortholog_one2one,ENSCPRG00005014960,TENT5A,ortholog_one2one,ENSGALG00000035903,FAM46A,ortholog_one2one,ENSG00000112773,TENT5A,ortholog_one2one,ENSMUSG00000032265,Tent5a,ortholog_one2one
ENSVKKG00000007326,DCTN6,ENSCPBG00000013440,DCTN6,ortholog_one2one,,,,ENSGALG00000010298,DCTN6,ortholog_one2one,ENSG00000104671,DCTN6,ortholog_one2one,ENSMUSG00000031516,Dctn6,ortholog_one2one
ENSVKKG00000001926,CMTR1,ENSCPBG00000025335,CMTR1,ortholog_one2one,ENSCPRG00005010330,CMTR1,ortholog_one2one,ENSGALG00000010149,CMTR1,ortholog_one2one,ENSG00000137200,CMTR1,ortholog_one2one,ENSMUSG00000024019,Cmtr1,ortholog_one2one
ENSVKKG00000015927,OSBPL8,ENSCPBG00000018089,OSBPL8,ortholog_one2one,ENSCPRG00005006069,OSBPL8,ortholog_one2one,ENSGALG00000010246,OSBPL8,ortholog_one2one,ENSG00000091039,OSBPL8,ortholog_one2one,ENSMUSG00000020189,Osbpl8,ortholog_one2one
ENSVKKG00000013425,,"{'ENSCPBG00000028163', 'ENSCPBG00000028172', 'ENSCPBG00000028170'}",,ortholog_one2many,ENSCPRG00005002611,,ortholog_one2one,,,,ENSG00000186074,CD300LF,ortholog_one2many,"{'ENSMUSG00000069609', 'ENSMUSG00000069607', 'ENSMUSG00000047798', 'ENSMUSG00000089753', 'ENSMUSG00000034641', 'ENSMUSG00000089722'}","{'Cd300ld3', 'Cd300lf', 'Cd300ld4', 'Cd300ld', 'Cd300ld2', 'Cd300ld5'}",ortholog_many2many
ENSVKKG00000002355,DDX4,ENSCPBG00000026547,DDX4,ortholog_one2one,ENSCPRG00005016968,DDX4,ortholog_one2one,ENSGALG00000014713,DDX4,ortholog_one2one,ENSG00000152670,DDX4,ortholog_one2one,ENSMUSG00000021758,Ddx4,ortholog_one2one
