komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_109_stable_id,chicken_109_name,chicken_109_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000017600,,ENSCPBG00000016337,,ortholog_one2one,ENSCPRG00005018098,,ortholog_one2one,ENSGALG00000027159,,ortholog_one2one,,,,ENSMUSG00000079460,4933403O08Rik,ortholog_many2many
ENSVKKG00000006953,DGUOK,ENSCPBG00000003122,DGUOK,ortholog_one2one,,,,,,,ENSG00000114956,DGUOK,ortholog_one2one,ENSMUSG00000014554,Dguok,ortholog_one2one
ENSVKKG00000018006,RAPGEF5,ENSCPBG00000022447,RAPGEF5,ortholog_one2one,ENSCPRG00005015927,RAPGEF5,ortholog_one2one,ENSGALG00000034024,RAPGEF5,ortholog_one2one,ENSG00000136237,RAPGEF5,ortholog_one2one,ENSMUSG00000041992,Rapgef5,ortholog_one2one
ENSVKKG00000015867,,ENSCPBG00000016030,,ortholog_one2one,ENSCPRG00005009216,,ortholog_one2one,,,,,,,,,
ENSVKKG00000018259,SENP8,ENSCPBG00000006323,SENP8,ortholog_one2one,ENSCPRG00005005726,SENP8,ortholog_one2one,ENSGALG00000027050,SENP8,ortholog_one2one,ENSG00000166192,SENP8,ortholog_one2one,ENSMUSG00000051705,Senp8,ortholog_one2one
ENSVKKG00000004292,EXOSC4,ENSCPBG00000018860,EXOSC4,ortholog_one2one,,,,,,,ENSG00000178896,EXOSC4,ortholog_one2one,ENSMUSG00000034259,Exosc4,ortholog_one2one
ENSVKKG00000009021,TULP1,ENSCPBG00000017805,TULP1,ortholog_one2one,ENSCPRG00005003022,TULP1,ortholog_one2one,ENSGALG00000031301,TULP1,ortholog_one2one,ENSG00000112041,TULP1,ortholog_one2one,ENSMUSG00000037446,Tulp1,ortholog_one2one
ENSVKKG00000003914,NHLRC2,ENSCPBG00000004239,NHLRC2,ortholog_one2one,ENSCPRG00005010954,NHLRC2,ortholog_one2one,ENSGALG00000008946,NHLRC2,ortholog_one2one,ENSG00000196865,NHLRC2,ortholog_one2one,ENSMUSG00000025078,Nhlrc2,ortholog_one2one
ENSVKKG00000006736,,ENSCPBG00000020439,,ortholog_one2one,ENSCPRG00005011961,MTUS2,ortholog_one2one,"{'ENSGALG00000051492', 'ENSGALG00000042570'}",,ortholog_one2many,ENSG00000132938,MTUS2,ortholog_one2one,ENSMUSG00000029651,Mtus2,ortholog_one2one
ENSVKKG00000004268,ELOB,ENSCPBG00000002870,,ortholog_one2one,,,,,,,ENSG00000103363,ELOB,ortholog_one2one,ENSMUSG00000055839,Elob,ortholog_one2one
ENSVKKG00000008116,RNF152,ENSCPBG00000026620,RNF152,ortholog_one2one,ENSCPRG00005016639,RNF152,ortholog_one2one,ENSGALG00000028822,RNF152,ortholog_one2one,ENSG00000176641,RNF152,ortholog_one2one,ENSMUSG00000047496,Rnf152,ortholog_one2one
ENSVKKG00000000460,,ENSCPBG00000026395,,ortholog_one2many,,,,ENSGALG00000043234,HBA1,ortholog_one2many,"{'ENSG00000206172', 'ENSG00000188536'}","{'HBA2', 'HBA1'}",ortholog_many2many,"{'ENSMUSG00000069919', 'ENSMUSG00000069917'}","{'Hba-a1', 'Hba-a2'}",ortholog_many2many
ENSVKKG00000006884,,,,,,,,,,,,,,ENSMUSG00000090202,4930503B20Rik,ortholog_one2one
ENSVKKG00000010838,,ENSCPBG00000020825,,ortholog_one2one,ENSCPRG00005006858,,ortholog_one2one,"{'ENSGALG00000049713', 'ENSGALG00000047144', 'ENSGALG00000028720', 'ENSGALG00000019262'}",,ortholog_one2many,"{'ENSG00000172468', 'ENSG00000169953'}","{'HSFY2', 'HSFY1'}",ortholog_one2many,ENSMUSG00000045336,Hsfy2,ortholog_one2one
ENSVKKG00000003596,DOCK4,ENSCPBG00000026305,DOCK4,ortholog_one2one,ENSCPRG00005009836,DOCK4,ortholog_one2one,ENSGALG00000009480,DOCK4,ortholog_one2one,ENSG00000128512,DOCK4,ortholog_one2one,ENSMUSG00000035954,Dock4,ortholog_one2one
ENSVKKG00000008102,MDH1,ENSCPBG00000013198,MDH1,ortholog_one2one,ENSCPRG00005013087,MDH1,ortholog_one2one,ENSGALG00000008858,MDH1,ortholog_one2one,ENSG00000014641,MDH1,ortholog_one2one,ENSMUSG00000020321,Mdh1,ortholog_one2one
ENSVKKG00000017426,RAB4A,ENSCPBG00000006118,RAB4A,ortholog_one2one,ENSCPRG00005017164,RAB4A,ortholog_one2one,ENSGALG00000036218,RAB4A,ortholog_one2one,ENSG00000168118,RAB4A,ortholog_one2one,ENSMUSG00000019478,Rab4a,ortholog_one2one
ENSVKKG00000018763,TPBG,,,,ENSCPRG00005015930,,ortholog_one2one,ENSGALG00000027355,TPBG,ortholog_one2one,ENSG00000146242,TPBG,ortholog_one2one,ENSMUSG00000035274,Tpbg,ortholog_one2one
ENSVKKG00000010339,DLGAP3,ENSCPBG00000018687,DLGAP3,ortholog_one2one,ENSCPRG00005000178,DLGAP3,ortholog_one2one,ENSGALG00000032980,DLGAP3,ortholog_one2one,ENSG00000116544,DLGAP3,ortholog_one2one,ENSMUSG00000042388,Dlgap3,ortholog_one2one
ENSVKKG00000008371,DAB2,ENSCPBG00000007273,DAB2,ortholog_one2one,ENSCPRG00005015933,DAB2,ortholog_one2one,ENSGALG00000003803,DAB2,ortholog_one2one,ENSG00000153071,DAB2,ortholog_one2one,ENSMUSG00000022150,Dab2,ortholog_one2one
ENSVKKG00000012892,CDK12,ENSCPBG00000004256,CDK12,ortholog_one2one,ENSCPRG00005002694,CDK12,ortholog_one2one,ENSGALG00000001731,CDK12,ortholog_one2one,ENSG00000167258,CDK12,ortholog_one2one,ENSMUSG00000003119,Cdk12,ortholog_one2one
ENSVKKG00000004313,,ENSCPBG00000011288,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000004121,NDUFS6,ENSCPBG00000004939,,ortholog_one2one,ENSCPRG00005014126,NDUFS6,ortholog_one2one,ENSGALG00000013191,NDUFS6,ortholog_one2one,ENSG00000145494,NDUFS6,ortholog_one2one,ENSMUSG00000021606,Ndufs6,ortholog_one2one
ENSVKKG00000014584,,ENSCPBG00000026996,,ortholog_one2one,ENSCPRG00005008733,,ortholog_one2one,ENSGALG00000025302,,ortholog_one2one,ENSG00000223224,SNORD71,ortholog_one2one,ENSMUSG00000077549,Snord71,ortholog_one2one
ENSVKKG00000014226,SLC35E2B,ENSCPBG00000022953,SLC35E2B,ortholog_one2one,ENSCPRG00005012966,SLC35E2B,ortholog_one2one,ENSGALG00000001374,SLC35E2B,ortholog_one2one,ENSG00000189339,SLC35E2B,ortholog_one2one,ENSMUSG00000042202,Slc35e2,ortholog_one2one
ENSVKKG00000007036,,"{'ENSCPBG00000007658', 'ENSCPBG00000007727', 'ENSCPBG00000007905', 'ENSCPBG00000008056', 'ENSCPBG00000014542', 'ENSCPBG00000007270', 'ENSCPBG00000007266', 'ENSCPBG00000007261', 'ENSCPBG00000008177'}",,ortholog_many2many,,,,,,,,,,,,
ENSVKKG00000006813,CHST9,ENSCPBG00000021075,CHST9,ortholog_one2one,ENSCPRG00005014575,CHST9,ortholog_one2one,ENSGALG00000019489,CHST9,ortholog_one2one,ENSG00000154080,CHST9,ortholog_one2one,ENSMUSG00000047161,Chst9,ortholog_one2one
ENSVKKG00000010662,CCDC85A,ENSCPBG00000001025,CCDC85A,ortholog_one2one,ENSCPRG00005013778,CCDC85A,ortholog_one2one,ENSGALG00000043080,CCDC85A,ortholog_one2one,ENSG00000055813,CCDC85A,ortholog_one2one,ENSMUSG00000032878,Ccdc85a,ortholog_one2one
ENSVKKG00000012480,SRC,ENSCPBG00000017859,SRC,ortholog_one2one,ENSCPRG00005012037,SRC,ortholog_one2one,ENSGALG00000003855,SRC,ortholog_one2one,ENSG00000197122,SRC,ortholog_one2one,ENSMUSG00000027646,Src,ortholog_one2one
ENSVKKG00000000238,HDAC7,ENSCPBG00000013560,HDAC7,ortholog_one2one,ENSCPRG00005004147,HDAC7,ortholog_one2one,ENSGALG00000039710,HDAC7,ortholog_one2one,ENSG00000061273,HDAC7,ortholog_one2one,ENSMUSG00000022475,Hdac7,ortholog_one2one
ENSVKKG00000015549,,,,,,,,,,,ENSG00000117791,MTARC2,ortholog_one2many,ENSMUSG00000073481,Mtarc2,ortholog_one2many
ENSVKKG00000005744,PIGV,ENSCPBG00000024976,PIGV,ortholog_one2one,ENSCPRG00005003573,PIGV,ortholog_one2one,ENSGALG00000039883,PIGV,ortholog_one2one,ENSG00000060642,PIGV,ortholog_one2one,ENSMUSG00000043257,Pigv,ortholog_one2one
ENSVKKG00000007596,TBX20,ENSCPBG00000011505,TBX20,ortholog_one2one,ENSCPRG00005010470,TBX20,ortholog_one2one,ENSGALG00000032097,TBX20,ortholog_one2one,ENSG00000164532,TBX20,ortholog_one2one,ENSMUSG00000031965,Tbx20,ortholog_one2one
ENSVKKG00000010198,SC5D,ENSCPBG00000014148,SC5D,ortholog_one2one,ENSCPRG00005002893,SC5D,ortholog_one2one,ENSGALG00000037065,SC5D,ortholog_one2one,ENSG00000109929,SC5D,ortholog_one2one,ENSMUSG00000032018,Sc5d,ortholog_one2one
ENSVKKG00000009250,,ENSCPBG00000023218,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000014784,LMCD1,ENSCPBG00000014818,LMCD1,ortholog_one2one,ENSCPRG00005012738,LMCD1,ortholog_one2one,ENSGALG00000008349,LMCD1,ortholog_one2one,ENSG00000071282,LMCD1,ortholog_one2one,ENSMUSG00000057604,Lmcd1,ortholog_one2one
ENSVKKG00000004443,SCP2D1,ENSCPBG00000023485,SCP2D1,ortholog_one2one,ENSCPRG00005010201,SCP2D1,ortholog_one2one,,,,ENSG00000132631,SCP2D1,ortholog_one2one,ENSMUSG00000027431,Scp2d1,ortholog_one2one
ENSVKKG00000014762,NME5,ENSCPBG00000008814,NME5,ortholog_one2one,ENSCPRG00005011426,NME5,ortholog_one2one,ENSGALG00000043569,NME5,ortholog_one2one,ENSG00000112981,NME5,ortholog_one2one,ENSMUSG00000035984,Nme5,ortholog_one2one
ENSVKKG00000013655,CALB2,ENSCPBG00000009398,CALB2,ortholog_one2one,ENSCPRG00005001659,CALB2,ortholog_one2one,ENSGALG00000026903,CALB2,ortholog_one2one,ENSG00000172137,CALB2,ortholog_one2one,ENSMUSG00000003657,Calb2,ortholog_one2one
ENSVKKG00000012157,,"{'ENSCPBG00000001639', 'ENSCPBG00000017292', 'ENSCPBG00000009490'}",,ortholog_many2many,,,,,,,"{'ENSG00000232629', 'ENSG00000179344'}","{'HLA-DQB2', 'HLA-DQB1'}",ortholog_many2many,ENSMUSG00000073421,H2-Ab1,ortholog_one2many
ENSVKKG00000018496,,ENSCPBG00000014908,GSAP,ortholog_one2one,ENSCPRG00005014666,GSAP,ortholog_one2one,ENSGALG00000008312,GSAP,ortholog_one2one,ENSG00000186088,GSAP,ortholog_one2one,ENSMUSG00000039934,Gsap,ortholog_one2one
ENSVKKG00000003857,,ENSCPBG00000020002,DDN,ortholog_one2one,,,,,,,ENSG00000181418,DDN,ortholog_one2one,ENSMUSG00000059213,Ddn,ortholog_one2one
ENSVKKG00000013583,GOLT1B,ENSCPBG00000009123,GOLT1B,ortholog_one2one,ENSCPRG00005011974,GOLT1B,ortholog_one2one,ENSGALG00000033855,GOLT1B,ortholog_one2one,ENSG00000111711,GOLT1B,ortholog_one2one,ENSMUSG00000030245,Golt1b,ortholog_one2one
ENSVKKG00000005533,,ENSCPBG00000020690,RPL39,ortholog_one2many,,,,ENSGALG00000008620,RPL39L,ortholog_one2many,ENSG00000198918,RPL39,ortholog_one2many,ENSMUSG00000079641,Rpl39,ortholog_one2many
ENSVKKG00000000731,RIPK3,ENSCPBG00000025563,RIPK3,ortholog_one2one,,,,,,,ENSG00000129465,RIPK3,ortholog_one2one,ENSMUSG00000022221,Ripk3,ortholog_one2one
ENSVKKG00000014075,FOXL1,ENSCPBG00000023588,FOXL1,ortholog_one2one,ENSCPRG00005006666,FOXL1,ortholog_one2one,,,,ENSG00000176678,FOXL1,ortholog_one2one,ENSMUSG00000097084,Foxl1,ortholog_one2one
ENSVKKG00000007838,,ENSCPBG00000027048,,ortholog_one2one,ENSCPRG00005008465,,ortholog_one2one,ENSGALG00000000654,TMED6,ortholog_one2one,"{'ENSG00000259900', 'ENSG00000157315'}","{'TMED6', 'AC026464.1'}",ortholog_one2many,ENSMUSG00000031919,Tmed6,ortholog_one2one
ENSVKKG00000014206,DYNLRB2,ENSCPBG00000000123,DYNLRB2,ortholog_one2one,ENSCPRG00005005821,DYNLRB2,ortholog_one2one,ENSGALG00000005402,DYNLRB2,ortholog_one2one,ENSG00000168589,DYNLRB2,ortholog_one2one,ENSMUSG00000034467,Dynlrb2,ortholog_one2one
ENSVKKG00000005263,,,,,,,,ENSGALG00000054325,,ortholog_one2many,,,,,,
ENSVKKG00000014822,,ENSCPBG00000020132,,ortholog_one2one,ENSCPRG00005002443,,ortholog_one2one,ENSGALG00000016642,,ortholog_one2one,"{'ENSG00000253649', 'ENSG00000184647'}","{'PRSS55', 'PRSS51'}",ortholog_one2many,ENSMUSG00000034623,Prss55,ortholog_one2one
ENSVKKG00000018128,CRACD,ENSCPBG00000025111,CRACD,ortholog_one2one,ENSCPRG00005010513,CRACD,ortholog_one2one,ENSGALG00000013771,CRACD,ortholog_one2one,ENSG00000109265,CRACD,ortholog_one2one,ENSMUSG00000036377,C530008M17Rik,ortholog_one2one
ENSVKKG00000011822,MFF,ENSCPBG00000019499,MFF,ortholog_one2one,ENSCPRG00005004243,MFF,ortholog_one2one,ENSGALG00000003079,MFF,ortholog_one2one,ENSG00000168958,MFF,ortholog_one2one,ENSMUSG00000026150,Mff,ortholog_one2one
ENSVKKG00000012198,VAMP4,ENSCPBG00000015825,VAMP4,ortholog_one2one,ENSCPRG00005004024,VAMP4,ortholog_one2one,ENSGALG00000031381,VAMP4,ortholog_one2one,ENSG00000117533,VAMP4,ortholog_one2one,ENSMUSG00000026696,Vamp4,ortholog_one2one
ENSVKKG00000010448,TPGS2,ENSCPBG00000005851,TPGS2,ortholog_one2one,ENSCPRG00005015069,TPGS2,ortholog_one2one,ENSGALG00000026547,TPGS2,ortholog_one2one,ENSG00000134779,TPGS2,ortholog_one2one,ENSMUSG00000024269,Tpgs2,ortholog_one2one
ENSVKKG00000003728,CLDN3,"{'ENSCPBG00000000310', 'ENSCPBG00000015895'}",,ortholog_one2many,ENSCPRG00005008106,CLDN3,ortholog_one2one,ENSGALG00000022557,CLDN3,ortholog_one2one,ENSG00000165215,CLDN3,ortholog_one2one,ENSMUSG00000070473,Cldn3,ortholog_one2one
ENSVKKG00000010994,PPM1K,ENSCPBG00000005094,PPM1K,ortholog_one2one,ENSCPRG00005013096,PPM1K,ortholog_one2one,ENSGALG00000011266,PPM1K,ortholog_one2one,ENSG00000163644,PPM1K,ortholog_one2one,ENSMUSG00000037826,Ppm1k,ortholog_one2one
ENSVKKG00000007733,UTP4,ENSCPBG00000027064,UTP4,ortholog_one2one,ENSCPRG00005008343,UTP4,ortholog_one2one,ENSGALG00000000638,UTP4,ortholog_one2one,ENSG00000141076,UTP4,ortholog_one2one,ENSMUSG00000041438,Utp4,ortholog_one2one
ENSVKKG00000010658,PNPT1,ENSCPBG00000020856,PNPT1,ortholog_one2one,ENSCPRG00005013815,PNPT1,ortholog_one2one,ENSGALG00000043545,PNPT1,ortholog_one2one,ENSG00000138035,PNPT1,ortholog_one2one,ENSMUSG00000020464,Pnpt1,ortholog_one2one
ENSVKKG00000001466,ACTR10,ENSCPBG00000024806,ACTR10,ortholog_one2one,ENSCPRG00005017915,ACTR10,ortholog_one2one,"{'ENSGALG00000012041', 'ENSGALG00000012085'}","{nan, 'ACTR10'}",ortholog_one2many,ENSG00000131966,ACTR10,ortholog_one2one,ENSMUSG00000021076,Actr10,ortholog_one2one
ENSVKKG00000010102,,ENSCPBG00000004086,,ortholog_one2one,ENSCPRG00005005914,,ortholog_one2one,ENSGALG00000028041,,ortholog_one2one,,,,,,
ENSVKKG00000013591,,ENSCPBG00000025967,,ortholog_one2one,ENSCPRG00005017724,,ortholog_one2one,ENSGALG00000003325,,ortholog_one2one,,,,,,
ENSVKKG00000012860,GRWD1,ENSCPBG00000011628,GRWD1,ortholog_one2one,,,,,,,ENSG00000105447,GRWD1,ortholog_one2one,ENSMUSG00000053801,Grwd1,ortholog_one2one
ENSVKKG00000001455,,"{'ENSCPBG00000018572', 'ENSCPBG00000003004', 'ENSCPBG00000023703', 'ENSCPBG00000017296', 'ENSCPBG00000004056'}",,ortholog_many2many,,,,,,,"{'ENSG00000211974', 'ENSG00000259303', 'ENSG00000274576', 'ENSG00000211951', 'ENSG00000211937'}","{'IGHV2-70', 'IGHV2-26', 'IGHV2OR16-5', 'IGHV2-70D', 'IGHV2-5'}",ortholog_many2many,"{'ENSMUSG00000102301', 'ENSMUSG00000096355', 'ENSMUSG00000104452', 'ENSMUSG00000076733', 'ENSMUSG00000102364', 'ENSMUSG00000095117', 'ENSMUSG00000076731', 'ENSMUSG00000094505', 'ENSMUSG00000095170'}","{'Ighv8-8', 'Ighv8-12', 'Ighv8-11', 'Ighv8-13', 'Ighv8-4', 'Ighv8-5', 'Ighv8-6', 'Ighv8-2', 'Ighv8-9'}",ortholog_many2many
ENSVKKG00000006931,CELF5,ENSCPBG00000010903,CELF5,ortholog_one2one,ENSCPRG00005011647,CELF5,ortholog_one2one,ENSGALG00000026716,CELF5,ortholog_one2one,ENSG00000161082,CELF5,ortholog_one2one,,,
ENSVKKG00000006949,,,,,ENSCPRG00005012053,,ortholog_one2many,ENSGALG00000042275,,ortholog_one2many,,,,,,
ENSVKKG00000015461,,"{'ENSCPBG00000017774', 'ENSCPBG00000016996'}",,ortholog_many2many,,,,ENSGALG00000038885,FEZ1,ortholog_one2many,ENSG00000149557,FEZ1,ortholog_one2many,ENSMUSG00000032118,Fez1,ortholog_one2many
ENSVKKG00000009493,DIAPH2,ENSCPBG00000010370,DIAPH2,ortholog_one2one,ENSCPRG00005009840,DIAPH2,ortholog_one2one,"{'ENSGALG00000053875', 'ENSGALG00000030791'}","{nan, 'DIAPH2'}",ortholog_one2many,ENSG00000147202,DIAPH2,ortholog_one2one,ENSMUSG00000034480,Diaph2,ortholog_one2one
ENSVKKG00000013499,CDK17,ENSCPBG00000002155,CDK17,ortholog_one2one,ENSCPRG00005019118,CDK17,ortholog_one2one,ENSGALG00000011456,CDK17,ortholog_one2one,ENSG00000059758,CDK17,ortholog_one2one,ENSMUSG00000020015,Cdk17,ortholog_one2one
ENSVKKG00000016441,TAB1,ENSCPBG00000022970,TAB1,ortholog_one2one,ENSCPRG00005019033,TAB1,ortholog_one2one,ENSGALG00000012150,TAB1,ortholog_one2one,ENSG00000100324,TAB1,ortholog_one2one,ENSMUSG00000022414,Tab1,ortholog_one2one
ENSVKKG00000007788,HELZ,ENSCPBG00000009548,HELZ,ortholog_one2one,,,,ENSGALG00000027152,HELZ,ortholog_one2one,ENSG00000198265,HELZ,ortholog_one2one,ENSMUSG00000020721,Helz,ortholog_one2one
ENSVKKG00000013244,SLC26A2,ENSCPBG00000007902,SLC26A2,ortholog_one2one,ENSCPRG00005007205,SLC26A2,ortholog_one2one,ENSGALG00000001239,SLC26A2,ortholog_one2one,ENSG00000155850,SLC26A2,ortholog_one2one,ENSMUSG00000034320,Slc26a2,ortholog_one2one
ENSVKKG00000004312,,ENSCPBG00000000255,HIC1,ortholog_one2one,ENSCPRG00005015880,HIC1,ortholog_one2one,ENSGALG00000042077,HIC1,ortholog_one2one,ENSG00000177374,HIC1,ortholog_one2one,ENSMUSG00000043099,Hic1,ortholog_one2one
ENSVKKG00000018214,NDUFA8,ENSCPBG00000009908,NDUFA8,ortholog_one2one,ENSCPRG00005010529,NDUFA8,ortholog_one2one,ENSGALG00000040987,NDUFA8,ortholog_one2one,ENSG00000119421,NDUFA8,ortholog_one2one,ENSMUSG00000026895,Ndufa8,ortholog_one2one
ENSVKKG00000013804,BICD1,ENSCPBG00000020360,,ortholog_one2one,ENSCPRG00005017708,BICD1,ortholog_one2one,ENSGALG00000012934,BICD1,ortholog_one2one,ENSG00000151746,BICD1,ortholog_one2one,ENSMUSG00000003452,Bicd1,ortholog_one2one
ENSVKKG00000001712,SAYSD1,,,,ENSCPRG00005009978,SAYSD1,ortholog_one2one,ENSGALG00000028573,,ortholog_one2one,ENSG00000112167,SAYSD1,ortholog_one2one,ENSMUSG00000045107,Saysd1,ortholog_one2one
ENSVKKG00000003095,MBTD1,ENSCPBG00000000400,MBTD1,ortholog_one2one,ENSCPRG00005002236,MBTD1,ortholog_one2one,ENSGALG00000002954,MBTD1,ortholog_one2one,ENSG00000011258,MBTD1,ortholog_one2one,ENSMUSG00000059474,Mbtd1,ortholog_one2one
ENSVKKG00000015411,,ENSCPBG00000015005,,ortholog_one2one,ENSCPRG00005016691,,ortholog_one2one,,,,,,,,,
ENSVKKG00000008018,RPS8,ENSCPBG00000003851,RPS8,ortholog_one2one,ENSCPRG00005017474,RPS8,ortholog_one2one,ENSGALG00000010124,RPS8,ortholog_one2one,ENSG00000142937,RPS8,ortholog_one2one,ENSMUSG00000047675,Rps8,ortholog_one2one
ENSVKKG00000015285,KCND2,ENSCPBG00000008266,KCND2,ortholog_one2one,ENSCPRG00005010626,KCND2,ortholog_one2one,ENSGALG00000009066,KCND2,ortholog_one2one,ENSG00000184408,KCND2,ortholog_one2one,ENSMUSG00000060882,Kcnd2,ortholog_one2one
ENSVKKG00000009608,KCNH4,ENSCPBG00000009830,KCNH4,ortholog_one2one,ENSCPRG00005005817,KCNH4,ortholog_one2one,ENSGALG00000003354,KCNH4,ortholog_one2one,ENSG00000089558,KCNH4,ortholog_one2one,ENSMUSG00000035355,Kcnh4,ortholog_one2one
ENSVKKG00000007525,,"{'ENSCPBG00000003961', 'ENSCPBG00000009541', 'ENSCPBG00000011249'}",,ortholog_many2many,,,,,,,ENSG00000211641,IGLV11-55,ortholog_one2many,,,
ENSVKKG00000013692,KCTD19,ENSCPBG00000014601,KCTD19,ortholog_one2one,,,,ENSGALG00000044087,KCTD19,ortholog_one2one,ENSG00000168676,KCTD19,ortholog_one2one,ENSMUSG00000051648,Kctd19,ortholog_one2one
ENSVKKG00000004984,PIAS3,ENSCPBG00000007837,PIAS3,ortholog_one2one,,,,ENSGALG00000034042,PIAS3,ortholog_one2one,ENSG00000131788,PIAS3,ortholog_one2one,ENSMUSG00000028101,Pias3,ortholog_one2one
ENSVKKG00000004447,RPLP2,"{'ENSCPBG00000027995', 'ENSCPBG00000024111'}",,ortholog_one2many,ENSCPRG00005015167,,ortholog_one2one,ENSGALG00000034811,RPLP2,ortholog_one2one,ENSG00000177600,RPLP2,ortholog_one2one,"{'ENSMUSG00000025508', 'ENSMUSG00000118552'}","{'Rplp2', 'AC124742.1'}",ortholog_one2many
ENSVKKG00000018569,CRBN,ENSCPBG00000017633,CRBN,ortholog_one2one,ENSCPRG00005015422,CRBN,ortholog_one2one,ENSGALG00000008274,CRBN,ortholog_one2one,ENSG00000113851,CRBN,ortholog_one2one,ENSMUSG00000005362,Crbn,ortholog_one2one
ENSVKKG00000010713,RHOB,ENSCPBG00000019979,RHOB,ortholog_one2one,ENSCPRG00005004980,RHOB,ortholog_one2one,ENSGALG00000016485,RHOB,ortholog_one2one,ENSG00000143878,RHOB,ortholog_one2one,ENSMUSG00000054364,Rhob,ortholog_one2one
ENSVKKG00000006087,SMC5,,,,,,,,,,ENSG00000198887,SMC5,ortholog_one2one,ENSMUSG00000024943,Smc5,ortholog_one2one
ENSVKKG00000010833,SLITRK2,ENSCPBG00000020846,SLITRK2,ortholog_one2one,ENSCPRG00005006946,SLITRK2,ortholog_one2one,ENSGALG00000009192,SLITRK2,ortholog_one2one,ENSG00000185985,SLITRK2,ortholog_one2one,ENSMUSG00000036790,Slitrk2,ortholog_one2one
ENSVKKG00000011054,GBE1,ENSCPBG00000028332,GBE1,ortholog_one2one,ENSCPRG00005011915,GBE1,ortholog_one2one,ENSGALG00000042771,GBE1,ortholog_one2one,ENSG00000114480,GBE1,ortholog_one2one,ENSMUSG00000022707,Gbe1,ortholog_one2one
ENSVKKG00000002609,TSPAN33,ENSCPBG00000017547,TSPAN33,ortholog_one2one,,,,,,,ENSG00000158457,TSPAN33,ortholog_one2one,ENSMUSG00000001763,Tspan33,ortholog_one2one
ENSVKKG00000010077,ATG10,ENSCPBG00000010761,ATG10,ortholog_one2one,ENSCPRG00005002089,ATG10,ortholog_one2one,ENSGALG00000027714,ATG10,ortholog_one2one,ENSG00000152348,ATG10,ortholog_one2one,ENSMUSG00000021619,Atg10,ortholog_one2one
ENSVKKG00000001780,,ENSCPBG00000027896,,ortholog_one2many,ENSCPRG00005007833,,ortholog_one2many,,,,,,,,,
ENSVKKG00000014077,,ENSCPBG00000023581,MTHFSD,ortholog_one2many,ENSCPRG00005006673,MTHFSD,ortholog_one2many,ENSGALG00000033322,MTHFSD,ortholog_one2many,ENSG00000103248,MTHFSD,ortholog_one2many,ENSMUSG00000031816,Mthfsd,ortholog_one2many
ENSVKKG00000017073,RASSF9,ENSCPBG00000000084,RASSF9,ortholog_one2one,ENSCPRG00005002976,RASSF9,ortholog_one2one,ENSGALG00000027633,RASSF9,ortholog_one2one,ENSG00000198774,RASSF9,ortholog_one2one,ENSMUSG00000044921,Rassf9,ortholog_one2one
ENSVKKG00000010512,,ENSCPBG00000004778,TIFA,ortholog_one2one,ENSCPRG00005005271,TIFA,ortholog_one2one,ENSGALG00000012076,TIFA,ortholog_one2one,ENSG00000145365,TIFA,ortholog_one2one,ENSMUSG00000046688,Tifa,ortholog_one2one
ENSVKKG00000012167,,ENSCPBG00000015775,,ortholog_one2many,ENSCPRG00005016320,,ortholog_one2many,"{'ENSGALG00000039701', 'ENSGALG00000000141', 'ENSGALG00000034319', 'ENSGALG00000044502', 'ENSGALG00000053266', 'ENSGALG00000030940'}","{nan, 'BLB2', 'BLB1'}",ortholog_many2many,,,,,,
ENSVKKG00000016083,DCTN3,ENSCPBG00000017950,DCTN3,ortholog_one2one,ENSCPRG00005015212,DCTN3,ortholog_one2one,ENSGALG00000021365,DCTN3,ortholog_one2one,ENSG00000137100,DCTN3,ortholog_one2one,ENSMUSG00000028447,Dctn3,ortholog_one2one
ENSVKKG00000010823,PRPF38A,ENSCPBG00000014791,PRPF38A,ortholog_one2one,ENSCPRG00005002609,PRPF38A,ortholog_one2one,ENSGALG00000010627,PRPF38A,ortholog_one2one,ENSG00000134748,PRPF38A,ortholog_one2one,ENSMUSG00000063800,Prpf38a,ortholog_one2one
ENSVKKG00000012659,COX6B2,ENSCPBG00000004631,,ortholog_many2many,,,,,,,ENSG00000160471,COX6B2,ortholog_one2one,ENSMUSG00000051811,Cox6b2,ortholog_one2one
ENSVKKG00000001669,FAU,ENSCPBG00000023637,FAU,ortholog_one2one,,,,ENSGALG00000035506,FAU,ortholog_one2one,ENSG00000149806,FAU,ortholog_one2one,ENSMUSG00000038274,Fau,ortholog_one2one
ENSVKKG00000003398,U2,,,,,,,,,,ENSG00000222582,RNU2-66P,ortholog_one2one,ENSMUSG00000084474,Gm25783,ortholog_one2one
ENSVKKG00000007118,LATS2,ENSCPBG00000020744,LATS2,ortholog_one2one,ENSCPRG00005013072,LATS2,ortholog_one2one,ENSGALG00000053657,LATS2,ortholog_one2one,ENSG00000150457,LATS2,ortholog_one2one,"{'ENSMUSG00000114942', 'ENSMUSG00000021959'}","{'Lats2', 'Gm49361'}",ortholog_one2many
