ref_komodo_stable_id,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_pic_4_logFC,chicken_grcg6a_pic_4_QValue,chicken_grcg6a_pic_8_logFC,chicken_grcg6a_pic_8_QValue,crocodile_stable_id,crocodile_name,crocodile_pic_4_logFC,crocodile_pic_4_QValue,turtle_painted_stable_id,turtle_painted_name,turtle_painted_pic_4_logFC,turtle_painted_pic_4_QValue,turtle_painted_pic_8_logFC,turtle_painted_pic_8_QValue,komodo_stable_id,komodo_name,komodo_pic_4_logFC,komodo_pic_4_QValue
ENSVKKG00000018162,ENSGALG00000035239,GLCCI1,1.383176843,0.001147825,1.944219686,1.60E-07,,,,,,,,,,,,,,
ENSVKKG00000016521,ENSGALG00000039432,P2RY13,1.590820852,0.001181876,0.881246312,0.001596682,,,,,,,,,,,,,,
ENSVKKG00000004316,ENSGALG00000035487,SP1,1.180766431,0.001187345,1.182406509,0.000226724,,,,,,,,,,,,,,
ENSVKKG00000008408,ENSGALG00000006646,ABCC1,1.200005111,0.001188071,0.902416796,0.002597413,,,,,,,,,,,,,,
ENSVKKG00000009438,ENSGALG00000028145,BORCS6,1.17734796,0.001195189,1.443015079,1.71E-07,,,,,,,,,,,,,,
ENSVKKG00000007926,ENSGALG00000051639,ANKRD61,6.475741161,0.001204395,6.651548172,0.000443688,,,,,,,,,,,,,,
ENSVKKG00000008706,ENSGALG00000006855,MELTF,1.965176973,0.001228471,1.417236142,0.014430368,,,,,,,,,,,,,,
ENSVKKG00000012520,ENSGALG00000010114,PAX9,3.881746358,0.001235268,,,,,,,,,,,,,,,,
ENSVKKG00000005421,ENSGALG00000031062,BAG5,1.040255803,0.00128583,1.247838942,3.44E-06,,,,,,,,,,,,,,
ENSVKKG00000006038,ENSGALG00000001136,,1.171987378,0.001340311,1.28331314,6.23E-05,,,,,,,,,,,,,,
ENSVKKG00000017919,ENSGALG00000045218,MYO18B,1.102574389,0.001340311,1.554638244,3.26E-07,,,,,,,,,,,,,,
ENSVKKG00000014088,ENSGALG00000001701,,1.085888153,0.001340311,1.330718323,8.99E-06,,,,,,,,,,,,,,
ENSVKKG00000002543,ENSGALG00000003661,SETX,1.008035735,0.001340311,1.196322175,2.93E-05,,,,,,,,,,,ENSVKKG00000002543,SETX,1.406192526,0.004417275
ENSVKKG00000001411,ENSGALG00000013039,BID,1.213407602,0.001343144,0.945986312,0.002999447,,,,,,,,,,,ENSVKKG00000001411,,1.164898544,0.035445898
ENSVKKG00000006361,ENSGALG00000016615,GPR143,3.546220452,0.001391498,5.001877192,6.75E-08,,,,,,,,,,,,,,
ENSVKKG00000012420,ENSGALG00000011961,TNIP3,1.598403832,0.001412903,1.599114397,0.006733062,,,,,ENSCPBG00000024730,TNIP3,1.483924736,1,,,ENSVKKG00000012420,TNIP3,3.128041794,9.76E-10
ENSVKKG00000006717,ENSGALG00000017077,HSPH1,1.057366935,0.00142158,,,,,,,,,,,,,,,,
ENSVKKG00000005589,ENSGALG00000037603,SESN2,1.05853195,0.001469626,1.196202903,4.39E-05,,,,,,,,,,,,,,
ENSVKKG00000000168,ENSGALG00000019690,WDR86,2.27905506,0.001486438,,,,,,,,,,,,,,,,
ENSVKKG00000016340,ENSGALG00000006809,POU2AF1,1.648497375,0.001499958,2.309350745,1.90E-07,,,,,,,,,,,ENSVKKG00000016340,POU2AF1,1.972370263,0.009430231
ENSVKKG00000017609,ENSGALG00000007260,ZEB1,1.127322138,0.001508095,1.751218181,7.26E-09,,,,,ENSCPBG00000015907,ZEB1,1.407152618,1,,,,,,
ENSVKKG00000011476,ENSGALG00000034625,TCEB3,1.011349875,0.001533074,0.587946451,0.047032625,,,,,,,,,,,,,,
ENSVKKG00000007378,ENSGALG00000037989,IL10RB,1.119351844,0.001533949,1.111891019,9.74E-05,,,,,,,,,,,,,,
ENSVKKG00000012490,ENSGALG00000010025,SNX32,1.210630357,0.001541267,0.647293228,0.088861841,,,,,,,,,,,,,,
ENSVKKG00000002555,ENSGALG00000003677,NTNG2,1.861977808,0.001553057,2.384569926,1.36E-07,,,,,,,,,,,,,,
ENSVKKG00000014956,ENSGALG00000007111,KCTD6,1.195851805,0.001574568,0.98463816,0.009168571,,,,,,,,,,,,,,
ENSVKKG00000018397,ENSGALG00000012735,EDN1,4.845511452,0.001583203,,,,,,,,,,,,,,,,
ENSVKKG00000002596,ENSGALG00000009939,SPOP,0.988923118,0.001608368,0.81924202,0.004043284,,,,,,,,,,,,,,
ENSVKKG00000011164,ENSGALG00000012219,UNC5C,2.427840339,0.001609271,2.386805491,0.001720271,,,,,,,,,,,,,,
ENSVKKG00000012981,ENSGALG00000038265,CREB5,7.204237098,0.001611464,6.715822052,0.000397606,,,,,,,,,,,,,,
ENSVKKG00000010126,ENSGALG00000008944,FBXO11,1.010116916,0.00164767,0.71659251,0.014845216,,,,,,,,,,,,,,
ENSVKKG00000007560,ENSGALG00000009840,TBK1,1.381163177,0.001678979,1.893228286,1.11E-07,,,,,,,,,,,,,,
ENSVKKG00000015453,ENSGALG00000024083,TCIM,4.566065323,0.001697987,4.542991511,0.001669253,,,,,,,,,,,,,,
ENSVKKG00000009898,ENSGALG00000002021,ZC3H12A,1.494643865,0.001716783,1.866610486,1.06E-08,,,,,,,,,,,,,,
ENSVKKG00000012393,ENSGALG00000037943,PRKCB,1.083298347,0.001769674,0.697808819,0.027727327,,,,,,,,,,,,,,
ENSVKKG00000003886,ENSGALG00000008585,SMC3,1.006519528,0.001784521,0.888276528,0.00174099,,,,,,,,,,,,,,
ENSVKKG00000006916,ENSGALG00000017165,CUL5,1.125383466,0.001801732,1.383478869,7.20E-06,,,,,,,,,,,,,,
ENSVKKG00000013407,ENSGALG00000013226,,6.305599247,0.001807883,4.890645034,0.099638974,,,,,,,,,,,,,,
ENSVKKG00000004366,ENSGALG00000036869,NKX2-2,6.294604718,0.001819664,,,,,,,,,,,,,,,,
ENSVKKG00000000020,ENSGALG00000015314,BEND3,1.146377263,0.001906895,1.483006587,4.28E-06,,,,,,,,,,,,,,
ENSVKKG00000010795,ENSGALG00000006156,COG7,1.102112793,0.001920819,0.902212054,0.001118588,,,,,,,,,,,,,,
ENSVKKG00000013783,ENSGALG00000012946,FAM60A,1.11452467,0.001925598,1.290349165,6.25E-05,,,,,,,,,,,,,,
ENSVKKG00000002403,ENSGALG00000051244,,1.43070708,0.001945809,,,,,,,,,,,,,,,,
ENSVKKG00000004820,ENSGALG00000015138,ABHD17B,1.110647826,0.001971351,,,,,,,,,,,,,,,,
ENSVKKG00000002492,ENSGALG00000034289,SLC41A3,2.192442674,0.001977429,2.345939325,1.27E-06,,,,,,,,,,,,,,
ENSVKKG00000009358,ENSGALG00000009896,TRERF1,0.971574309,0.001979327,1.399260692,7.21E-08,,,,,,,,,,,,,,
ENSVKKG00000016071,ENSGALG00000050965,,2.854957673,0.001984418,2.002371828,0.06853086,,,,,,,,,,,,,,
ENSVKKG00000018022,ENSGALG00000039337,SH3BP5,1.056309692,0.001998388,1.229671778,3.37E-05,,,,,,,,,,,,,,
ENSVKKG00000011356,ENSGALG00000021017,DUSP15,2.109107435,0.002025588,1.998163108,0.000933335,,,,,,,,,,,,,,
ENSVKKG00000002970,ENSGALG00000003385,LSM4,1.017959194,0.002108573,0.906672006,0.002985862,,,,,,,,,,,,,,
ENSVKKG00000009439,ENSGALG00000042511,PKDCC,6.890728506,0.002138972,7.049158632,0.000245194,,,,,,,,,,,,,,
ENSVKKG00000003979,ENSGALG00000014717,ANKRD55,6.31714664,0.002169221,6.064592122,0.006815714,,,,,,,,,,,,,,
ENSVKKG00000004998,ENSGALG00000006351,FAS,1.061830339,0.002205852,1.300430402,0.00016133,,,,,,,,,,,ENSVKKG00000004998,FAS,0.989260516,0.015877515
ENSVKKG00000010474,ENSGALG00000016737,NIPA2,1.030256234,0.0022217,,,,,,,,,,,,,,,,
ENSVKKG00000002990,ENSGALG00000005248,CDC14A,1.167524368,0.002291926,1.117175458,0.002907329,,,,,,,,,,,,,,
ENSVKKG00000007536,ENSGALG00000032997,EMILIN2,1.477584864,0.002328393,0.90931405,0.092300253,,,,,,,,,,,ENSVKKG00000007536,EMILIN2,1.204679648,0.278304605
ENSVKKG00000006362,ENSGALG00000040006,TBL1X,1.001731721,0.002355507,1.772170524,5.19E-11,,,,,,,,,,,,,,
ENSVKKG00000005872,ENSGALG00000033854,CSF1,1.356803191,0.002390885,,,,,,,,,,,,,ENSVKKG00000005872,,1.391020318,0.000672179
ENSVKKG00000008610,ENSGALG00000015833,NT5E,2.664547898,0.002429631,2.781773331,0.001545277,,,,,,,,,,,,,,
ENSVKKG00000012833,ENSGALG00000015200,DAZAP1,1.020961847,0.00243518,1.12262068,3.88E-05,,,,,,,,,,,,,,
ENSVKKG00000000203,ENSGALG00000011618,ADSS1,1.43379791,0.002479779,1.294151317,0.002860864,,,,,ENSCPBG00000020185,ADSS1,1.666626265,1,2.053650476,0.759116962,,,,
ENSVKKG00000003465,ENSGALG00000011426,RNASET2,1.676945841,0.002483293,0.996439211,0.11309341,,,,,,,,,,,,,,
ENSVKKG00000011177,ENSGALG00000004455,USP34,1.053626506,0.002498758,1.007341727,0.000770806,,,,,,,,,,,,,,
ENSVKKG00000012920,ENSGALG00000010980,STK31,6.674547994,0.002508582,6.564993074,0.002464293,,,,,,,,,,,,,,
ENSVKKG00000010726,ENSGALG00000012697,SLC41A2,1.195757479,0.00253342,0.71941948,0.075435405,,,,,,,,,,,ENSVKKG00000010726,SLC41A2,1.054033522,0.006155486
ENSVKKG00000004216,ENSGALG00000044525,NFKBIE,1.12475407,0.00253542,0.891871395,0.003766561,,,,,,,,,,,,,,
ENSVKKG00000015386,ENSGALG00000023703,GIT1,0.989057779,0.002570172,0.833653266,0.004867616,,,,,,,,,,,,,,
ENSVKKG00000014888,ENSGALG00000026768,,3.531046234,0.002605474,3.661122385,0.009000144,,,,,,,,,,,ENSVKKG00000014888,,2.115746066,0.006176918
ENSVKKG00000008986,ENSGALG00000002229,FBXW11,0.974768522,0.002618264,0.753366643,0.008844173,,,,,,,,,,,,,,
ENSVKKG00000015552,ENSGALG00000009450,DUSP10,1.121368982,0.002693354,1.326517799,8.71E-05,,,,,,,,,,,,,,
ENSVKKG00000016306,ENSGALG00000005263,SOX8,6.417937147,0.002783865,5.962468937,0.007885113,,,,,ENSCPBG00000021068,SOX8,,,2.015287021,0.445029099,,,,
ENSVKKG00000014724,ENSGALG00000027314,SAXO1,3.464901418,0.002792873,3.2466426,0.00870886,,,,,,,,,,,,,,
ENSVKKG00000001498,ENSGALG00000014880,PARP8,1.061645844,0.002824698,1.079186359,0.000542936,,,,,,,,,,,,,,
ENSVKKG00000014892,ENSGALG00000008294,ITPR1,1.095194308,0.002849585,0.939494958,0.006017799,,,,,ENSCPBG00000015066,ITPR1,1.379622205,1,1.567401589,0.730860406,,,,
ENSVKKG00000010877,ENSGALG00000006402,NRROS,1.095922293,0.002952292,,,,,,,,,,,,,,,,
ENSVKKG00000010520,ENSGALG00000012048,LARP7,0.969530866,0.002979172,0.699259988,0.028505006,,,,,,,,,,,,,,
ENSVKKG00000002513,ENSGALG00000006306,UROC1,6.282917399,0.002988281,6.275869672,0.001970731,,,,,,,,,,,,,,
ENSVKKG00000005298,ENSGALG00000003955,CEP350,1.18055722,0.003016051,1.504879254,0.000569577,,,,,,,,,,,,,,
ENSVKKG00000001221,ENSGALG00000028236,PRRX2,3.920761237,0.003108705,,,,,,,,,,,,,,,,
ENSVKKG00000009601,ENSGALG00000052648,PRR14L,1.010851455,0.003108705,1.244307295,5.47E-05,,,,,,,,,,,,,,
ENSVKKG00000016073,ENSGALG00000021539,PRPSAP1,1.030434352,0.003175637,0.771396078,0.02140954,,,,,,,,,,,ENSVKKG00000016073,PRPSAP1,0.993226345,0.308139449
ENSVKKG00000005759,ENSGALG00000015306,OSTM1,1.16662337,0.003211113,,,,,,,,,,,,,ENSVKKG00000005759,OSTM1,0.677870012,0.569637888
ENSVKKG00000002152,ENSGALG00000048151,,2.120463723,0.003311225,,,,,,,,,,,,,,,,
ENSVKKG00000000804,ENSGALG00000011870,HIF1A,1.312684549,0.003311225,1.336077052,0.000433524,,,,,,,,,,,,,,
ENSVKKG00000009695,ENSGALG00000038372,PRDM8,6.418377235,0.003339988,6.42661904,0.001775063,,,,,,,,,,,,,,
ENSVKKG00000011834,ENSGALG00000006050,CYP2R1,1.638661508,0.003339988,1.175794452,0.048716368,,,,,,,,,,,,,,
ENSVKKG00000015476,ENSGALG00000001472,JAM3,1.399714166,0.003381499,0.876949472,0.070463876,,,,,,,,,,,,,,
ENSVKKG00000006793,ENSGALG00000017096,LNX2,1.079935629,0.003471757,1.232767579,9.70E-05,,,,,,,,,,,,,,
ENSVKKG00000008292,ENSGALG00000024047,MYCL,2.145078106,0.003504212,1.798432641,0.017692204,,,,,,,,,,,,,,
ENSVKKG00000011829,ENSGALG00000006054,CALCA,1.003222213,0.003505181,1.099116578,0.001300185,,,,,,,,,,,,,,
ENSVKKG00000005291,ENSGALG00000008415,ALS2,1.217164824,0.003516096,1.355948431,0.000180332,,,,,,,,,,,,,,
ENSVKKG00000009867,ENSGALG00000012298,SLC39A8,7.021665071,0.003521008,6.281925848,0.002342766,,,,,,,,,,,,,,
ENSVKKG00000011937,ENSGALG00000006794,,0.957259014,0.00353122,1.041084306,0.000327139,,,,,,,,,,,,,,
ENSVKKG00000015912,ENSGALG00000016507,FNDC4,2.046817436,0.003579333,,,,,,,,,,,,,,,,
ENSVKKG00000003817,ENSGALG00000033090,VDR,0.970506865,0.003591254,,,,,,,,,,,,,,,,
ENSVKKG00000003974,ENSGALG00000014716,IL6ST,0.928669151,0.003683809,0.789044671,0.005532602,,,,,,,,,,,,,,
ENSVKKG00000005093,ENSGALG00000003833,CACNA1E,3.209447407,0.003691204,3.494653054,0.000203912,,,,,,,,,,,,,,
ENSVKKG00000013549,ENSGALG00000003324,PRRX1,6.346005091,0.003699859,6.44943105,0.000956682,,,,,,,,,,,,,,
ENSVKKG00000002370,ENSGALG00000001545,RAB40B,1.363866651,0.003709673,,,,,,,,,,,,,,,,
ENSVKKG00000011701,ENSGALG00000028602,HMP19,2.221341203,0.003735007,3.004026098,1.33E-05,,,,,,,,,,,,,,
ENSVKKG00000003883,ENSGALG00000008561,SMNDC1,0.991277265,0.003762065,0.885554864,0.003887255,,,,,,,,,,,,,,
ENSVKKG00000011569,ENSGALG00000004494,CCNE1,1.180152585,0.003787858,1.544600798,8.06E-06,,,,,,,,,,,,,,
ENSVKKG00000018499,ENSGALG00000008306,FGL2,1.611264557,0.003821728,1.323106943,0.010167039,,,,,,,,,,,,,,
ENSVKKG00000009475,ENSGALG00000003408,RP1-27O5.3,0.9630523,0.003929487,1.058271111,0.000444045,,,,,,,,,,,,,,
ENSVKKG00000003941,ENSGALG00000005145,SS18L1,2.958143436,0.003951528,3.457807375,0.000807583,,,,,,,,,,,,,,
ENSVKKG00000016091,ENSGALG00000010485,ALKBH1,0.998146521,0.004011649,1.162398765,0.000186376,,,,,,,,,,,,,,
ENSVKKG00000005545,ENSGALG00000011488,CMTM7,1.04743861,0.004045255,0.679820998,0.021606844,,,,,,,,,,,,,,
ENSVKKG00000017391,ENSGALG00000037723,,1.086169248,0.00412112,1.275379689,3.88E-05,,,,,,,,,,,,,,
ENSVKKG00000003899,ENSGALG00000008840,ACSL5,1.040915961,0.00412112,1.107823317,0.000554355,,,,,,,,,,,,,,
ENSVKKG00000008820,ENSGALG00000012588,KIF27,1.429863951,0.004124978,,,,,,,,,,,,,,,,
ENSVKKG00000015802,ENSGALG00000026033,SYT2,3.761538122,0.004144497,4.042457456,0.000388677,,,,,,,,,,,,,,
ENSVKKG00000016831,ENSGALG00000001189,NCF1C,1.254830776,0.004185564,0.804295857,0.013031735,,,,,,,,,,,ENSVKKG00000016831,NCF1,3.337187388,4.01E-11
ENSVKKG00000005976,ENSGALG00000044716,KIAA1109,1.23820135,0.004284396,1.299516252,0.001955155,,,,,,,,,,,,,,
ENSVKKG00000004432,ENSGALG00000008457,RIN2,0.947409029,0.004291087,,,,,,,,,,,,,,,,
ENSVKKG00000017357,ENSGALG00000042182,OXR1,1.064485422,0.004315514,,,,,,,,,,,,,,,,
ENSVKKG00000000227,ENSGALG00000016996,ITM2B,1.022623229,0.004325873,,,,,,,,,,,,,,,,
ENSVKKG00000008969,ENSGALG00000021273,TMPRSS13,1.221306646,0.004364794,,,,,,,,,,,,,,,,
ENSVKKG00000010613,ENSGALG00000012712,RBM24,1.100675114,0.004416506,0.762889386,0.03350891,,,,,,,,,,,,,,
ENSVKKG00000015008,ENSGALG00000029586,RNF141,1.262382131,0.004429429,1.279549908,0.000539491,,,,,,,,,,,,,,
ENSVKKG00000004361,ENSGALG00000039040,PAX1,6.948137733,0.004434615,6.801327408,0.000273082,,,,,,,,,,,,,,
ENSVKKG00000006544,ENSGALG00000042534,NFATC1,1.149140671,0.004481637,1.963598297,9.87E-10,,,,,,,,,,,,,,
ENSVKKG00000009847,ENSGALG00000012292,BANK1,0.968298095,0.00452091,0.9184805,0.002564318,,,,,,,,,,,,,,
ENSVKKG00000004047,ENSGALG00000030859,GNAS,1.128157435,0.004559019,0.726807582,0.070235942,,,,,,,,,,,,,,
ENSVKKG00000004130,ENSGALG00000011642,ANKRD17,0.956624208,0.004562279,0.969449471,0.001007537,,,,,,,,,,,,,,
ENSVKKG00000009087,ENSGALG00000013824,HECA,1.28729829,0.004662774,0.958001199,0.034479295,,,,,,,,,,,,,,
ENSVKKG00000008506,ENSGALG00000009195,MCM8,1.309128545,0.0048864,1.269123143,0.00476892,,,,,,,,,,,,,,
ENSVKKG00000015034,ENSGALG00000005551,DKK3,3.268785827,0.004968835,3.67367583,0.049749324,,,,,,,,,,,,,,
ENSVKKG00000008208,ENSGALG00000038984,,2.441377938,0.00497263,,,,,,,,,,,,,,,,
ENSVKKG00000010883,ENSGALG00000006375,TM4SF19,1.403172025,0.004975364,,,,,,,,,,,,,ENSVKKG00000010883,,1.195238186,0.012029896
ENSVKKG00000003350,ENSGALG00000007361,SST,6.25205165,0.005000293,5.626965965,0.023716239,,,,,,,,,,,,,,
ENSVKKG00000002385,ENSGALG00000014923,ARHGEF28,1.777961604,0.005091405,,,,,,,,,,,,,,,,
ENSVKKG00000014226,ENSGALG00000001374,SLC35E2B,0.989107442,0.005092125,0.985216487,0.001397511,,,,,,,,,,,,,,
ENSVKKG00000005216,ENSGALG00000001513,CNTRL,1.125970407,0.005295994,1.285651834,5.47E-05,,,,,,,,,,,,,,
ENSVKKG00000000561,ENSGALG00000010950,PPP4R4,1.9389224,0.005383305,2.395843651,0.000118164,,,,,,,,,,,,,,
ENSVKKG00000008918,ENSGALG00000014810,TENT2,1.498464719,0.005388203,0.844693317,0.078379744,,,,,,,,,,,,,,
ENSVKKG00000018389,ENSGALG00000013646,VPS37A,0.94839815,0.005484921,0.717724244,0.025236025,,,,,,,,,,,ENSVKKG00000018389,VPS37A,1.057236393,0.010211055
ENSVKKG00000015840,ENSGALG00000009312,RPL22L1,1.074144311,0.005593573,0.843585807,0.046894916,,,,,,,,,,,,,,
ENSVKKG00000010837,ENSGALG00000009139,TMEM185A,0.947503047,0.005614413,0.818003015,0.004185653,,,,,,,,,,,,,,
ENSVKKG00000016747,ENSGALG00000051669,ARL5A,1.046432103,0.005634139,,,,,,,,,,,,,,,,
ENSVKKG00000010057,ENSGALG00000012311,UBE2D3,1.128705418,0.00566804,0.983501255,0.008272691,,,,,,,,,,,,,,
ENSVKKG00000012565,ENSGALG00000005682,,1.505037544,0.005693429,1.505372097,0.003441493,,,,,,,,,,,,,,
ENSVKKG00000004078,ENSGALG00000006795,ABCG4,3.622557234,0.005707519,,,,,,,,,,,,,,,,
ENSVKKG00000005798,ENSGALG00000017262,NARS2,1.170512055,0.005986618,,,,,,,,,,,,,,,,
ENSVKKG00000014548,ENSGALG00000016173,UBASH3A,0.972876949,0.006010018,1.571108728,2.52E-07,,,,,,,,,,,,,,
ENSVKKG00000012467,ENSGALG00000003929,SYS1,1.034451431,0.006088494,0.734779127,0.034699024,,,,,,,,,,,ENSVKKG00000012467,,0.711280944,0.389377372
ENSVKKG00000008826,ENSGALG00000012585,UBQLN1,1.037520087,0.00609273,0.577739439,0.097184935,,,,,,,,,,,,,,
ENSVKKG00000003208,ENSGALG00000005531,MRGBP,0.89421166,0.006156326,1.048216352,0.000320128,,,,,,,,,,,,,,
ENSVKKG00000009150,ENSGALG00000029416,TRPC6,1.797382801,0.006224356,,,,,,,,,,,,,,,,
ENSVKKG00000017217,ENSGALG00000015355,CD47,0.929275825,0.006298966,1.151971317,7.01E-05,,,,,,,,,,,,,,
ENSVKKG00000010995,ENSGALG00000006522,HCK,3.24858208,0.006325047,2.273863908,0.100259305,,,,,,,,,,,,,,
ENSVKKG00000017168,ENSGALG00000007216,TVP23A,1.818426478,0.006399028,1.828907908,0.001263891,,,,,,,,,,,,,,
ENSVKKG00000010855,ENSGALG00000010643,ZYG11B,1.053920966,0.006434205,0.796265803,0.028104406,,,,,,,,,,,,,,
ENSVKKG00000018074,ENSGALG00000033618,MYO9A,0.96909571,0.00668433,,,,,,,,,,,,,,,,
ENSVKKG00000000826,ENSGALG00000011910,MNAT1,1.028812925,0.006691245,1.181069768,0.000169184,,,,,,,,,,,,,,
ENSVKKG00000011519,ENSGALG00000005517,KIF9,2.265539528,0.006708401,2.644170548,2.49E-06,,,,,,,,,,,,,,
ENSVKKG00000003068,ENSGALG00000035108,KDM7A,0.970363169,0.006745566,0.9427657,0.002596722,,,,,,,,,,,,,,
ENSVKKG00000001883,ENSGALG00000012067,LMLN,1.742685247,0.006876952,1.868123884,0.022689072,,,,,,,,,,,,,,
ENSVKKG00000007876,ENSGALG00000003507,TECPR1,0.929550132,0.006876952,,,,,,,,,,,,,,,,
ENSVKKG00000012717,ENSGALG00000041213,ARHGAP17,0.874614246,0.007007089,0.502126168,0.111465677,,,,,,,,,,,,,,
ENSVKKG00000003654,ENSGALG00000008997,STEAP4,2.313897259,0.007041206,3.243658398,0.00011678,,,,,,,,,,,ENSVKKG00000003654,STEAP4,1.210279355,0.03558949
ENSVKKG00000001434,ENSGALG00000010042,CNOT2,0.894886722,0.007042106,1.105431015,6.95E-05,,,,,,,,,,,,,,
ENSVKKG00000013210,ENSGALG00000001093,TCF3,1.205549899,0.007192088,0.859524789,0.031090824,,,,,,,,,,,,,,
ENSVKKG00000010972,ENSGALG00000037940,IGFBP3,1.574282836,0.007227156,1.313233703,0.021794877,,,,,,,,,,,,,,
ENSVKKG00000012548,ENSGALG00000015389,TMPRSS7,1.822061662,0.007269596,,,,,,,,,,,,,,,,
ENSVKKG00000013497,ENSGALG00000001835,SCNN1D,2.704724356,0.007273431,2.464978912,0.015801952,,,,,,,,,,,,,,
ENSVKKG00000002936,ENSGALG00000041666,ASNSD1,0.946557589,0.007295278,1.1138886,0.000380906,,,,,,,,,,,,,,
ENSVKKG00000001670,ENSGALG00000041790,SAMD4A,1.168687076,0.007300444,1.535552633,6.33E-05,,,,,,,,,,,,,,
ENSVKKG00000015529,ENSGALG00000004179,ANAPC5,1.03336863,0.007315294,1.742397749,3.22E-07,,,,,,,,,,,,,,
ENSVKKG00000010218,ENSGALG00000003554,OPTC,6.172551941,0.007416416,,,,,,,,,,,,,,,,
ENSVKKG00000016914,ENSGALG00000023193,SOCS1L,1.365922567,0.007421569,0.799290119,0.096581804,,,,,,,,,,,,,,
ENSVKKG00000016161,ENSGALG00000019384,MAPK12,1.5248709,0.007478829,,,,,,,ENSCPBG00000021260,MAPK12,,,1.332829635,0.762037745,ENSVKKG00000016161,MAPK12,1.017882807,0.080948163
ENSVKKG00000017683,ENSGALG00000014213,PRR5,0.919401298,0.007482258,1.46498501,9.84E-07,,,,,,,,,,,,,,
ENSVKKG00000000084,ENSGALG00000034562,CAPN10,1.00733779,0.007512434,1.218046491,5.31E-05,,,,,,,,,,,,,,
ENSVKKG00000008617,ENSGALG00000010201,ABHD18,1.441918189,0.007515399,1.694990967,0.000431887,,,,,,,,,,,,,,
ENSVKKG00000001071,ENSGALG00000011294,THRB,2.756711966,0.00759357,2.935911133,0.003697771,,,,,,,,,,,,,,
ENSVKKG00000001694,ENSGALG00000004152,C9orf78,0.932465026,0.007614594,,,,,,,,,,,,,,,,
ENSVKKG00000010931,ENSGALG00000015701,,2.064297979,0.007664361,2.319284181,0.000177615,,,,,,,,,,,,,,
ENSVKKG00000008779,ENSGALG00000041821,NAA25,0.961663907,0.007709721,0.90974764,0.002866559,,,,,,,,,,,ENSVKKG00000008779,NAA25,0.690662859,0.365840009
ENSVKKG00000000764,ENSGALG00000040097,UBE2W,1.011145208,0.007943815,0.938837588,0.011713815,,,,,,,,,,,,,,
ENSVKKG00000009564,ENSGALG00000004288,HDAC4,0.956391062,0.008001205,,,,,,,,,,,,,,,,
ENSVKKG00000007131,ENSGALG00000000523,STK38,0.963771034,0.008095531,0.954065456,0.001369975,,,,,,,,,,,,,,
ENSVKKG00000006192,ENSGALG00000029066,,1.148448134,0.008109022,0.852901428,0.024821145,,,,,,,,,,,,,,
ENSVKKG00000006990,ENSGALG00000040832,CFD,2.606358036,0.008122575,2.416488274,0.01636447,,,,,,,,,,,,,,
ENSVKKG00000008935,ENSGALG00000015605,BACH2,1.24906092,0.008149979,1.444227577,6.27E-05,,,,,,,,,,,,,,
ENSVKKG00000017218,ENSGALG00000015353,BBX,0.941706016,0.008191748,1.204984908,0.000183382,,,,,,,,,,,,,,
ENSVKKG00000016043,ENSGALG00000002108,,1.860242485,0.00827339,1.13555074,0.131937074,,,,,,,,,,,,,,
ENSVKKG00000004812,ENSGALG00000015141,GDA,1.099533214,0.008355878,,,,,,,,,,,,,,,,
ENSVKKG00000017913,ENSGALG00000005028,TOP3A,1.212490839,0.008509805,1.065143471,0.013656994,,,,,,,,,,,,,,
ENSVKKG00000016395,ENSGALG00000009500,VPS50,0.989228383,0.008721828,,,,,,,,,,,,,,,,
ENSVKKG00000006778,ENSGALG00000004557,WIPI2,0.904329342,0.008738677,,,,,,,,,,,,,,,,
ENSVKKG00000008893,ENSGALG00000007141,LRRK1,1.614635387,0.008783774,1.641664251,0.000264074,,,,,,,,,,,,,,
ENSVKKG00000009115,ENSGALG00000013892,MAP3K5,0.843742986,0.008829783,1.078605815,6.99E-05,,,,,,,,,,,,,,
ENSVKKG00000009638,ENSGALG00000029270,GATA3,1.035634995,0.008851647,1.574572663,5.93E-06,,,,,,,,,,,,,,
ENSVKKG00000005433,ENSGALG00000011528,,0.908383016,0.008874065,0.79918059,0.015129184,,,,,,,,,,,,,,
ENSVKKG00000009083,ENSGALG00000013818,CITED2,1.501185395,0.008883595,1.477712099,0.005508667,,,,,,,,,,,,,,
ENSVKKG00000005834,ENSGALG00000016651,,1.080636553,0.008909703,1.162317832,0.00489083,,,,,,,,,,,ENSVKKG00000005834,,1.43960785,0.157750271
ENSVKKG00000018353,ENSGALG00000015978,PANK2,0.893757445,0.008920157,0.875702615,0.011446378,,,,,,,,,,,,,,
ENSVKKG00000016891,ENSGALG00000011965,ZC3H7B,0.854759662,0.008920157,0.73912702,0.010587823,,,,,,,,,,,ENSVKKG00000016891,ZC3H7B,0.611326909,0.415797626
ENSVKKG00000011043,ENSGALG00000038772,RNF19A,0.851532193,0.008982383,0.709364299,0.012676946,,,,,,,,,,,ENSVKKG00000011043,RNF19A,1.282221141,0.017717261
ENSVKKG00000015123,ENSGALG00000002984,RAB24,1.01555609,0.009003544,0.862328478,0.014433702,,,,,,,,,,,,,,
ENSVKKG00000008182,ENSGALG00000008734,PCSK2,2.118078739,0.009091258,3.210253334,3.82E-05,,,,,,,,,,,,,,
