ref_komodo_stable_id,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_lps_4_logFC,chicken_grcg6a_lps_4_QValue,chicken_grcg6a_lps_8_logFC,chicken_grcg6a_lps_8_QValue,chicken_grcg6a_lps_24_logFC,chicken_grcg6a_lps_24_QValue,turtle_painted_stable_id,turtle_painted_name,turtle_painted_lps_4_logFC,turtle_painted_lps_4_QValue,turtle_painted_lps_8_logFC,turtle_painted_lps_8_QValue,komodo_stable_id,komodo_name,komodo_lps_4_logFC,komodo_lps_4_QValue
ENSVKKG00000013795,ENSGALG00000031637,ICOSLG,,,,,0.772314545247858,0.14638125101935,,,,,,,ENSVKKG00000013795,,1.07941490584722,0.226601341057866
ENSVKKG00000013807,,,,,,,,,,,,,,,ENSVKKG00000013807,DHX58,2.36164060560888,0.793996191608741
ENSVKKG00000013808,ENSGALG00000012929,DNM1L,0.540761384286386,0.394387068855435,,,,,,,,,,,,,,
ENSVKKG00000013828,ENSGALG00000034198,MCM10,,,,,1.81667505619235,0.0064065421444649,,,,,,,,,,
ENSVKKG00000013831,ENSGALG00000013738,OPTN,0.781418460456141,0.0369416533831089,,,0.732112381978638,0.0596525096711287,,,,,,,,,,
ENSVKKG00000013832,ENSGALG00000006939,PFKP,0.495780568849892,0.501159578237559,,,,,,,,,,,,,,
ENSVKKG00000013842,ENSGALG00000036300,SEC61A2,0.613364996270914,0.412266376297945,,,0.64899310082589,0.18656777906603,,,,,,,,,,
ENSVKKG00000013848,,,,,,,,,ENSCPBG00000017036,,3.37890294174426,1.0,3.28273465765012,1.0,,,,
ENSVKKG00000013851,ENSGALG00000003674,DHTKD1,0.900303166047218,0.374665785814474,,,,,,,,,,,,,,
ENSVKKG00000013918,ENSGALG00000016205,PDXK,2.14764041487644,9.56710267618323e-07,1.16588163450454,0.0046636454403935,0.816877675783442,0.0364959487908797,,,,,,,,,,
ENSVKKG00000013944,,,,,,,,,,,,,,,ENSVKKG00000013944,PPFIA1,1.28468470037811,0.0087271633088285
ENSVKKG00000013945,,,,,,,,,ENSCPBG00000025142,,1.41632421004466,1.0,,,,,,
ENSVKKG00000013946,,,,,,,,,,,,,,,ENSVKKG00000013946,CTTN,1.33179401727809,0.087661418245446
ENSVKKG00000013955,,,,,,,,,ENSCPBG00000009996,ITPR2,1.00392560894495,1.0,,,,,,
ENSVKKG00000013968,,,,,,,,,,,,,,,ENSVKKG00000013968,EAF2,0.93860295119657,0.460590748088723
ENSVKKG00000013996,ENSGALG00000011704,HACD2,,,,,0.673318638733359,0.1801234232012,,,,,,,,,,
ENSVKKG00000014034,ENSGALG00000007470,POLR1D,,,0.754346287204118,0.45522337415831,,,,,,,,,,,,
ENSVKKG00000014037,ENSGALG00000007476,VAMP7,0.915035091549917,0.0155498371186307,0.598137943303265,0.329435777101712,0.67147655227388,0.119359538428616,,,,,,,,,,
ENSVKKG00000014059,ENSGALG00000005474,PNAT10,1.26224598094274,0.121936865618941,1.39189162453234,0.0474419475123468,2.4006415732881,0.0004959153496861,,,,,,,,,,
ENSVKKG00000014067,ENSGALG00000033137,TLDC1,,,,,0.939102033695094,0.0302612787021442,,,,,,,,,,
ENSVKKG00000014085,ENSGALG00000033063,GINS2,,,1.70228723361282,0.0660312043409556,1.84729972613669,0.0046881001008602,,,,,,,,,,
ENSVKKG00000014101,ENSGALG00000035869,ATAD3A,,,,,0.576041921266672,0.184257396191175,,,,,,,,,,
ENSVKKG00000014109,ENSGALG00000001392,MMP23B,3.88786010226498,0.0001504527098896,,,,,,,,,,,,,,
ENSVKKG00000014159,ENSGALG00000029367,CYBA,,,0.513251094183456,0.4491029106763,0.726528886416189,0.0755573471458462,,,,,,,,,,
ENSVKKG00000014161,ENSGALG00000007267,MVD,,,,,0.75235315056261,0.136678708706269,,,,,,,,,,
ENSVKKG00000014178,ENSGALG00000000424,CMTM3,0.61593363340186,0.314037830172786,,,1.12014265625637,0.0220965413969873,,,,,,,,,,
ENSVKKG00000014181,ENSGALG00000005266,BEAN1,2.54867803004724,0.466560986781582,2.35007496294676,0.372834512515323,,,,,,,,,,,,
ENSVKKG00000014221,ENSGALG00000002784,APEH,,,0.606016245733076,0.342595459000238,0.746934576568285,0.078807327189772,,,,,,,,,,
ENSVKKG00000014229,ENSGALG00000002722,MST1,,,,,1.6539771613359,0.0556704555615872,,,,,,,,,,
ENSVKKG00000014231,,,,,,,,,,,,,,,ENSVKKG00000014231,HYAL3,3.30796158893111,4.56191578327783e-07
ENSVKKG00000014236,,,,,,,,,ENSCPBG00000027096,RASSF1,,,1.66063402543312,1.0,,,,
ENSVKKG00000014242,ENSGALG00000013784,CDT1,,,1.36179337046267,0.193722430930168,2.22778425429679,1.02676092269131e-05,,,,,,,,,,
ENSVKKG00000014243,ENSGALG00000031000,APRT,1.1886450136231,0.0123205444566811,1.13731997047229,0.0477424976294901,0.856135710368043,0.115297464415534,,,,,,,,,,
ENSVKKG00000014253,ENSGALG00000014182,ADORA2B,,,,,2.12446627075462,0.0073819547629933,,,,,,,ENSVKKG00000014253,ADORA2B,1.58677561420779,0.128266528883293
ENSVKKG00000014260,ENSGALG00000011216,BTD,,,,,1.28431205936572,0.0101533247892946,,,,,,,,,,
ENSVKKG00000014275,ENSGALG00000006143,,0.526965721260921,0.429962114914462,,,0.686838035453847,0.114202275488697,,,,,,,,,,
ENSVKKG00000014289,ENSGALG00000007609,ARHGAP19,,,1.09561679316094,0.146894930882429,2.61180493295854,4.5136628154186703e-10,,,,,,,,,,
ENSVKKG00000014303,ENSGALG00000008233,BUB1,,,,,4.35590347288417,1.42294414516343e-20,,,,,,,,,,
ENSVKKG00000014308,ENSGALG00000029295,AZIN1,,,,,0.739751045525951,0.0764259792841062,,,,,,,,,,
ENSVKKG00000014309,ENSGALG00000008195,NPHP1,,,,,0.613168744527741,0.174734152947151,,,,,,,,,,
ENSVKKG00000014326,ENSGALG00000006503,VDAC1,,,,,0.669821308054172,0.121001525199445,,,,,,,,,,
ENSVKKG00000014328,,,,,,,,,ENSCPBG00000007623,TCF7,2.32775384364208,1.0,,,,,,
ENSVKKG00000014337,ENSGALG00000040307,MORN2,,,,,1.7060193161798,0.196845643741219,,,,,,,,,,
ENSVKKG00000014349,ENSGALG00000008538,GINS1,,,1.44800181911553,0.236927742039065,2.18531965783848,0.0002503820850076,,,,,,,,,,
ENSVKKG00000014360,ENSGALG00000008508,PYGB,,,0.664966810381004,0.283309494364279,,,,,,,,,,,,
ENSVKKG00000014379,ENSGALG00000006512,HSPA8,0.64904252675747,0.159790913967037,,,,,,,,,,,,,,
ENSVKKG00000014385,ENSGALG00000029429,TGFBI,2.12747227966893,1.89675605205042e-05,1.74466959890192,7.28174863056135e-05,1.50580292999247,0.0001827020914295,,,,,,,,,,
ENSVKKG00000014405,,,,,,,,,ENSCPBG00000001485,,1.70423933852625,1.0,,,,,,
ENSVKKG00000014437,ENSGALG00000032329,NPM3,0.96804708071559,0.0095610502054114,1.25122601979575,0.023478309578137,,,,,,,,,,,,
ENSVKKG00000014438,ENSGALG00000005815,TMEM41B,,,,,0.783661311934355,0.11263112546555,,,,,,,,,,
ENSVKKG00000014472,ENSGALG00000023279,EPN3,1.22853134167847,0.135804842961291,,,,,,,,,,,,,,
ENSVKKG00000014476,ENSGALG00000019768,ACSF2,,,,,1.31955824690454,0.0014057482793922,,,,,,,,,,
ENSVKKG00000014515,,,,,,,,,,,,,,,ENSVKKG00000014515,SFXN2,1.58686130025914,1.0
ENSVKKG00000014517,ENSGALG00000005769,WEE1,,,,,1.06930422190291,0.0055386251292087,,,,,,,,,,
ENSVKKG00000014525,,,,,,,,,,,,,,,ENSVKKG00000014525,WBP1L,0.893274053088735,0.83035699649346
ENSVKKG00000014559,,,,,,,,,ENSCPBG00000012923,ZBTB21,0.941230697400292,1.0,,,,,,
ENSVKKG00000014591,ENSGALG00000013134,PLEKHA5,1.78726826454819,0.0353614135216926,1.28743646579354,0.257206890320687,1.18725782084076,0.0996155585138814,,,,,,,,,,
ENSVKKG00000014596,ENSGALG00000005846,MPDZ,,,,,0.888255780600714,0.141846608098678,,,,,,,,,,
ENSVKKG00000014614,ENSGALG00000007350,TMX2,,,,,0.761373224604452,0.0875243304308574,,,,,,,,,,
ENSVKKG00000014623,ENSGALG00000007381,,0.672364631194707,0.215183354767641,0.826197743854932,0.133358151395042,0.833682405281435,0.0471824482435623,,,,,,,,,,
ENSVKKG00000014627,ENSGALG00000046098,,0.942287834852586,0.116032415097619,1.05008629320174,0.0837592810663987,,,,,,,,,ENSVKKG00000014627,,2.1593670901725,0.793996191608741
ENSVKKG00000014635,,,,,,,,,ENSCPBG00000014473,,1.25999951998953,1.0,,,,,,
ENSVKKG00000014642,,,,,,,,,ENSCPBG00000014477,RPS6KA6,1.11647989523384,1.0,,,,,,
ENSVKKG00000014644,ENSGALG00000020479,SLC43A3,,,0.631978572352824,0.278870528255944,,,,,,,,,,,,
ENSVKKG00000014646,,,,,,,,,,,,,,,ENSVKKG00000014646,,2.13852505646807,0.645548407892061
ENSVKKG00000014648,ENSGALG00000007118,,,,1.42412920090041,0.391449214113102,1.45799539539432,0.158369510307587,,,,,,,,,,
ENSVKKG00000014649,ENSGALG00000007123,,0.712520464652507,0.37150926737678,1.02077425997039,0.0467985936843351,1.76570936818721,3.33830211340608e-05,,,,,,,ENSVKKG00000014649,,1.08025185134523,0.334892806837754
ENSVKKG00000014653,ENSGALG00000007131,,,,,,1.10156673956886,0.0328361608955281,,,,,,,,,,
ENSVKKG00000014662,ENSGALG00000033328,PACS2,,,,,1.03393468513839,0.0040650437920918,,,,,,,,,,
ENSVKKG00000014664,ENSGALG00000028298,CNTLN,,,,,2.32205889432112,0.0735633098593117,,,,,,,,,,
ENSVKKG00000014693,ENSGALG00000004336,INPPL1,1.7336491452782,3.23691690868954e-06,1.35378104204719,0.0006792893368954,1.86824205916946,9.04993699004565e-09,,,,,,,,,,
ENSVKKG00000014697,ENSGALG00000036214,PARK7,,,,,0.631300963751139,0.154732684565936,,,,,,,,,,
ENSVKKG00000014733,,,,,,,,,ENSCPBG00000018955,DENND4C,1.44016245957476,1.0,,,,,,
ENSVKKG00000014762,ENSGALG00000043569,NME5,,,,,1.40865722105001,0.0487927841554042,,,,,,,,,,
ENSVKKG00000014764,,,,,,,,,ENSCPBG00000024495,CNNM2,,,2.61814852738976,1.0,,,,
ENSVKKG00000014779,ENSGALG00000005857,ALOX5,,,1.98521860672466,0.0046636454403935,,,,,,,,,,,,
ENSVKKG00000014787,ENSGALG00000008179,NT5C2,0.464759608579588,0.496162353973775,,,,,,,,,,,,,,
ENSVKKG00000014800,ENSGALG00000008691,SNX5,,,0.634722238344184,0.358048742910713,0.706835433175648,0.108730164482755,,,,,,,,,,
ENSVKKG00000014824,ENSGALG00000002562,ARAP3,,,,,0.695419664834359,0.0791224094867721,,,,,,,,,,
ENSVKKG00000014832,ENSGALG00000028142,HACD4,,,,,0.74756227624016,0.170649476695842,,,,,,,,,,
ENSVKKG00000014838,ENSGALG00000008308,BHLHE40,,,,,0.878716646881705,0.175225783883082,,,,,,,,,,
ENSVKKG00000014850,ENSGALG00000029292,PCNA,,,,,0.928898421241441,0.0090973955204795,,,,,,,,,,
ENSVKKG00000014851,ENSGALG00000005657,CRHR2,1.43196079672921,0.385756529836598,2.09385085454022,0.0735467575240288,3.08240216958059,0.0044932091404142,,,,,,,,,,
ENSVKKG00000014868,ENSGALG00000005805,PLCD1,1.00158820572708,0.0145075576769209,0.577552424864881,0.418955541595825,1.21196690081856,0.0731641399505963,,,,,,,,,,
ENSVKKG00000014871,ENSGALG00000005860,ACAA1,,,0.598672997268878,0.459411383774994,0.618719941084449,0.163102840351625,,,,,,,,,,
ENSVKKG00000014888,ENSGALG00000026768,,5.28008860565183,9.54262539899604e-07,4.54748710123369,3.72007187336885e-05,4.377131575126,4.48453666167927e-05,,,,,,,ENSVKKG00000014888,,3.17056926658114,1.59349941015464e-06
ENSVKKG00000014891,ENSGALG00000015256,PAM,2.74714049284272,3.09347473776498e-07,1.4928012193475,0.0061787269162913,1.40994508825384,0.0023519908057173,,,,,,,,,,
ENSVKKG00000014892,,,,,,,,,ENSCPBG00000015066,ITPR1,1.57612643157838,1.0,,,,,,
ENSVKKG00000014895,,,,,,,,,ENSCPBG00000024235,PPIP5K2,1.30691451941087,1.0,1.14221781535654,1.0,,,,
ENSVKKG00000014905,ENSGALG00000008016,GRB2,0.502763196776429,0.451592161219555,,,,,,,,,,,,,,
ENSVKKG00000014916,,,,,,,,,,,,,,,ENSVKKG00000014916,STARD4,1.24271036311525,0.336167641235322
ENSVKKG00000014964,ENSGALG00000048013,HTD2,0.501192887628043,0.484257159811118,0.726642556338748,0.205265294183327,,,,,,,,,,,,
ENSVKKG00000015003,,,,,,,,,,,,,,,ENSVKKG00000015003,AMPD3,1.83154060470732,0.0034254752050617
ENSVKKG00000015012,,,,,,,,,ENSCPBG00000016664,DOCK3,5.67068499350948,1.0,,,,,,
ENSVKKG00000015038,ENSGALG00000005438,PARVA,,,,,2.31789256379992,0.029575006124967,,,,,,,,,,
ENSVKKG00000015058,ENSGALG00000032372,CYB5R2,,,0.854525346023371,0.226612716449735,0.970344743127953,0.0739171075567636,,,,,,,,,,
ENSVKKG00000015061,ENSGALG00000005294,PPFIBP2,2.48155122935379,0.0869598172105038,1.94187457182651,0.428249822983679,,,,,,,,,,,,
ENSVKKG00000015069,ENSGALG00000006937,P4HTM,,,,,0.969031250064163,0.0599399016989361,,,,,,,,,,
ENSVKKG00000015074,ENSGALG00000006936,WDR6,,,0.808520557405758,0.154711448022124,,,,,,,,,,,,
ENSVKKG00000015090,ENSGALG00000036976,DALRD3,0.527050415585051,0.310689193843854,,,,,,,,,,,,,,
ENSVKKG00000015112,ENSGALG00000015712,SLBP,,,,,2.31804050214985,0.0277494573070053,,,,,,,,,,
ENSVKKG00000015154,ENSGALG00000027695,PCBP4,,,,,1.6679491851366,0.0708985552344492,,,,,,,,,,
ENSVKKG00000015281,ENSGALG00000008369,ABCC5,,,,,0.967992053137539,0.106738744263411,,,,,,,,,,
ENSVKKG00000015300,ENSGALG00000043672,STAB1,,,,,0.783353923242898,0.174745366882104,ENSCPBG00000016722,STAB1,2.16907332350855,1.0,,,,,,
ENSVKKG00000015304,ENSGALG00000035596,NT5DC2,,,,,0.86042217670938,0.0771730478726952,,,,,,,,,,
ENSVKKG00000015316,ENSGALG00000001642,GLT8D1,,,,,0.794424529220535,0.0620705161187251,,,,,,,,,,
ENSVKKG00000015370,ENSGALG00000008740,POT1,1.36000406984534,0.0498612816046697,,,0.985576155606704,0.16834847754808,,,,,,,,,,
ENSVKKG00000015406,,,,,,,,,,,,,,,ENSVKKG00000015406,RNF122,2.7100129550576,1.0
ENSVKKG00000015409,ENSGALG00000033663,ATP6V1B2,,,,,0.633270916374329,0.144788497008428,,,,,,,,,,
ENSVKKG00000015453,ENSGALG00000024083,TCIM,,,,,4.25294731718679,0.0468946027800407,,,,,,,,,,
ENSVKKG00000015473,ENSGALG00000001529,THYN1,,,,,0.88054447708667,0.0239702209710769,,,,,,,,,,
ENSVKKG00000015475,ENSGALG00000001491,NCAPD3,,,,,2.07113158603676,1.10964221949131e-06,,,,,,,,,,
ENSVKKG00000015477,,,,,,,,,ENSCPBG00000017838,IGSF9B,2.40791293587385,1.0,,,,,,
ENSVKKG00000015491,,,,,,,,,ENSCPBG00000026860,ADAMTS8,5.40337738656574,1.0,,,,,,
ENSVKKG00000015492,,,,,,,,,ENSCPBG00000026861,ZBTB44,1.4223206171919,1.0,,,,,,
ENSVKKG00000015493,ENSGALG00000001331,ST14,,,0.594961042025783,0.341160700939722,,,,,,,,,,,,
ENSVKKG00000015507,ENSGALG00000014692,LMNB1,,,0.965086918413355,0.324914785965809,1.18766108972493,0.0392604729032924,,,,,,,,,,
ENSVKKG00000015521,ENSGALG00000003820,ARPC3,,,,,0.669885586022146,0.10416604407808,,,,,,,,,,
ENSVKKG00000015527,ENSGALG00000003901,P2RX4,,,0.566508337072246,0.434078151640502,1.075803425045,0.0258102800251459,,,,,,,ENSVKKG00000015527,P2RX4,0.660819675605731,1.0
ENSVKKG00000015541,,,,,,,,,ENSCPBG00000026083,CFAP251,2.21267592425633,1.0,,,,,,
ENSVKKG00000015548,ENSGALG00000009453,MARC1,,,,,0.738512990456274,0.19111617821739,,,,,,,,,,
ENSVKKG00000015567,,,,,,,,,,,,,,,ENSVKKG00000015567,DISP1,1.51768900541699,0.242245191104561
ENSVKKG00000015581,ENSGALG00000047781,RAD9B,,,3.12936464095352,0.424431708543643,,,,,,,,,,,,
ENSVKKG00000015582,,,,,,,,,,,,,,,ENSVKKG00000015582,PPTC7,0.699049192817456,1.0
ENSVKKG00000015587,,,,,,,,,ENSCPBG00000012100,TP53BP2,1.92771125188441,1.0,1.90139590375257,1.0,,,,
ENSVKKG00000015589,ENSGALG00000009330,DEGS1,,,,,0.56464435706938,0.200295429542378,,,,,,,,,,
ENSVKKG00000015602,ENSGALG00000009291,EPHX1,0.973174355449369,0.248650411175134,1.21278809722911,0.0853218275870308,1.36889497504985,0.0060830287025038,,,,,,,,,,
ENSVKKG00000015606,ENSGALG00000009275,TMEM63A,,,,,0.795341043804311,0.0725761943528421,,,,,,,,,,
ENSVKKG00000015623,ENSGALG00000003356,TM2D2,,,,,0.56342815590566,0.168252257214371,,,,,,,,,,
ENSVKKG00000015636,ENSGALG00000039786,FGFR1,,,1.93923355325292,0.214173006718888,1.8678354955321,0.0826938374702763,,,,,,,,,,
ENSVKKG00000015655,ENSGALG00000009082,COQ8A,0.932279914089934,0.222580321850685,,,,,,,,,,,,,,
ENSVKKG00000015670,ENSGALG00000021569,C1QA,,,0.711883666822534,0.318039848992107,1.21297545039963,0.0209064428003891,,,,,,,,,,
ENSVKKG00000015671,ENSGALG00000029669,C1QC,,,0.626498016485398,0.377249097795572,1.17609550139296,0.0239702209710769,,,,,,,,,,
ENSVKKG00000015672,ENSGALG00000004771,C1QB,,,0.677358475790404,0.321218629409014,0.954212129849945,0.0747763589292311,,,,,,,,,,
ENSVKKG00000015674,ENSGALG00000004741,EPHB2,,,1.13762929091409,0.120544760291857,,,,,,,,,,,,
ENSVKKG00000015681,ENSGALG00000005888,PGP,,,,,0.814465382652439,0.0324743886058558,,,,,,,,,,
ENSVKKG00000015686,ENSGALG00000005861,,,,1.329357547907,0.464355898228831,1.57348258381429,0.160585167484136,,,,,,,,,,
ENSVKKG00000015735,ENSGALG00000051336,,,,,,1.20711441378916,0.0985560079115741,,,,,,,,,,
ENSVKKG00000015758,ENSGALG00000040586,TUBA3E,,,,,1.16087313912498,0.0012017013484073,,,,,,,,,,
ENSVKKG00000015785,ENSGALG00000000102,UBE2T,,,,,3.34380095995568,1.2277972701437e-06,,,,,,,,,,
ENSVKKG00000015798,ENSGALG00000000374,RNPEP,,,0.631957589559151,0.308952053168939,,,,,,,,,,,,
ENSVKKG00000015802,ENSGALG00000026033,SYT2,,,2.93805556480949,0.403427976917009,,,,,,,,,,,,
ENSVKKG00000015819,ENSGALG00000010326,FLVCR2,,,,,0.566443713191394,0.183505181115163,,,,,,,,,,
ENSVKKG00000015830,ENSGALG00000016059,ETS2,,,,,0.587986324023152,0.1590373164767,,,,,,,ENSVKKG00000015830,ETS2,0.696488801248569,1.0
ENSVKKG00000015849,ENSGALG00000016261,CYBB,0.679713694608218,0.129737523573389,0.977261826733247,0.0180205958143271,1.46494390695171,3.01675342131688e-05,,,,,,,,,,
ENSVKKG00000015856,ENSGALG00000010346,TGFB3,,,0.897848168021173,0.250894308531675,1.41079774503385,0.0020483728655673,,,,,,,,,,
ENSVKKG00000015894,ENSGALG00000016259,DYNLT3,,,,,0.789833557510098,0.0451341058402024,,,,,,,,,,
ENSVKKG00000015896,ENSGALG00000031340,E2F7,,,,,2.67880331715429,0.0013497604944151,,,,,,,,,,
ENSVKKG00000015927,,,,,,,,,ENSCPBG00000018089,OSBPL8,1.54659982407503,1.0,,,,,,
ENSVKKG00000015948,,,,,,,,,ENSCPBG00000008527,SNX25,1.5535395381985,1.0,,,,,,
ENSVKKG00000015968,,,,,,,,,ENSCPBG00000020271,FSD1L,1.48008589906775,1.0,,,,,,
ENSVKKG00000015984,ENSGALG00000016042,CHAF1B,,,,,1.07641180159557,0.0564734826348262,,,,,,,,,,
ENSVKKG00000015990,ENSGALG00000016036,DOP1B,,,,,0.568305476643802,0.190830306542563,,,,,,,,,,
ENSVKKG00000015994,ENSGALG00000016027,CBR3,,,,,0.556817357899875,0.190211446180851,,,,,,,,,,
ENSVKKG00000016026,,,,,,,,,,,,,,,ENSVKKG00000016026,UNC13D,1.39949014903907,0.0110147003294947
ENSVKKG00000016029,ENSGALG00000033557,CTSH,,,,,1.12221944474691,0.0092679311570519,,,,,,,,,,
ENSVKKG00000016032,,,,,,,,,,,,,,,ENSVKKG00000016032,,1.12077144271582,1.0
ENSVKKG00000016037,ENSGALG00000035465,WDR76,,,,,1.10027842059317,0.0109978878793861,,,,,,,,,,
ENSVKKG00000016058,ENSGALG00000005806,KIF24,,,,,3.74366177423802,0.0008372433063552,,,,,,,,,,
ENSVKKG00000016074,ENSGALG00000023541,SPHK1,0.576871610783421,0.30928122196328,0.970405440512314,0.0660312043409556,,,,,,,,,,,,
ENSVKKG00000016095,ENSGALG00000028140,CNTFR,,,,,2.96781747885651,0.0720764506124038,,,,,,,,,,
ENSVKKG00000016106,,,,,,,,,ENSCPBG00000011397,,1.46724431277028,1.0,,,,,,
ENSVKKG00000016117,ENSGALG00000000909,GFAP,,,,,2.39952636066571,0.149933128121718,,,,,,,,,,
ENSVKKG00000016128,ENSGALG00000033530,GRN,,,,,0.906098544763771,0.0435080795382859,,,,,,,,,,
ENSVKKG00000016133,,,,,,,,,ENSCPBG00000025373,ADAMTS7,2.90472441015134,1.0,,,,,,
ENSVKKG00000016160,ENSGALG00000040023,MAPK11,,,0.935089598988292,0.385653414786404,1.0924621895808,0.0722694283944671,,,,,,,,,,
ENSVKKG00000016162,ENSGALG00000002781,BRCA1,,,,,2.84316737182731,1.95764072547998e-08,,,,,,,,,,
ENSVKKG00000016165,ENSGALG00000003085,CDK1,,,,,4.68836509149441,1.13153766189619e-23,,,,,,,,,,
ENSVKKG00000016175,ENSGALG00000007874,IL18,1.24097908217815,0.0129125203408897,,,1.88401047146599,2.15135583533848e-06,,,,,,,ENSVKKG00000016175,IL18,1.48298363805838,0.319869748975382
ENSVKKG00000016178,ENSGALG00000038467,SELENOO,0.615942763413704,0.501159578237559,,,,,,,,,,,,,,
ENSVKKG00000016183,,,,,,,,,,,,,,,ENSVKKG00000016183,TMEM26,1.05015515247749,0.720120778857446
ENSVKKG00000016189,,,,,,,,,ENSCPBG00000015418,ARID5B,1.58957952079373,1.0,,,,,,
ENSVKKG00000016221,,,,,,,,,ENSCPBG00000011644,GRAMD4,2.05702866164953,1.0,1.5981784461076,1.0,,,,
ENSVKKG00000016225,ENSGALG00000010125,CSGALNACT1,1.80136214359869,0.121804068345146,1.42620495473915,0.390491536467958,2.21527017014103,0.0884846144186023,,,,,,,,,,
ENSVKKG00000016251,ENSGALG00000004037,DNA2,,,,,3.662716008285,3.21700094620977e-09,,,,,,,,,,
ENSVKKG00000016266,ENSGALG00000005608,SLC9A3R2,2.23945830555695,0.207476151999279,,,2.46662556742747,0.0474410487133109,,,,,,,,,,
ENSVKKG00000016270,,,,,,,,,,,,,,,ENSVKKG00000016270,NOXO1,2.66970790077273,0.287778853184859
ENSVKKG00000016277,,,,,,,,,ENSCPBG00000009104,SIK2,1.05448719560506,1.0,,,,,,
ENSVKKG00000016297,ENSGALG00000024041,FAHD1,0.744057982841913,0.29497830675817,0.690051867234466,0.340072385598993,,,,,,,,,,,,
ENSVKKG00000016317,ENSGALG00000053043,CARHSP1,0.685291688686721,0.146635912835862,,,0.969683516151984,0.0144126904240785,,,,,,,,,,
ENSVKKG00000016351,ENSGALG00000004918,RAB9B,,,0.58013090933256,0.464355898228831,,,,,,,,,,,,
ENSVKKG00000016356,ENSGALG00000021362,GPRC5C,,,0.509565549207617,0.428249822983679,,,,,,,,,,,,
ENSVKKG00000016380,ENSGALG00000011162,CYP46A1,0.720207047768447,0.496162353973775,,,,,,,,,,,,,,
ENSVKKG00000016407,,,,,,,,,,,,,,,ENSVKKG00000016407,RNF213,1.19001476795897,0.46453616607507
ENSVKKG00000016422,ENSGALG00000010562,CEP128,,,,,0.977827221134808,0.163892888999791,,,,,,,,,,
ENSVKKG00000016449,ENSGALG00000010593,GALC,,,,,0.70706075165246,0.11827674536362,,,,,,,,,,
ENSVKKG00000016450,,,,,,,,,,,,,,,ENSVKKG00000016450,MGAT3,2.7314994729008,0.0010873632162499
ENSVKKG00000016472,ENSGALG00000026445,CALM1,0.878448933128088,0.0146236040334433,,,,,,,,,,,ENSVKKG00000016472,CALM1,1.44983692256639,0.0911103121007417
ENSVKKG00000016475,ENSGALG00000010703,DGLUCY,0.989976527602719,0.0965167987296781,1.38513550718884,0.0065426505901314,1.43535560191049,0.0072357959214037,,,,,,,,,,
ENSVKKG00000016518,ENSGALG00000040367,P2RY14,,,,,1.55537097162921,0.0371922923320766,,,,,,,,,,
ENSVKKG00000016521,ENSGALG00000039432,P2RY13,,,1.03975053694695,0.0057289521925899,1.80769156604116,7.858865674819151e-09,,,,,,,,,,
ENSVKKG00000016564,ENSGALG00000030176,SLC31A2,,,,,1.56393995460641,7.60240202519372e-05,,,,,,,,,,
ENSVKKG00000016568,ENSGALG00000007186,TMEM268,,,,,0.661509636350422,0.110011959202457,,,,,,,,,,
ENSVKKG00000016574,ENSGALG00000007174,TNFSF15,1.78586633199651,0.25356734548396,,,2.68715783529447,0.007035023290779,,,,,,,ENSVKKG00000016574,TNFSF15,1.98054333022801,0.0177219952954249
ENSVKKG00000016577,ENSGALG00000010269,KCNAB1,4.90294930271877,3.06213030222872e-07,,,,,,,,,,,,,,
ENSVKKG00000016612,ENSGALG00000012480,NMI,0.564174439993081,0.349097585869264,,,,,,,,,,,,,,
ENSVKKG00000016627,ENSGALG00000012538,NR4A2,0.789210875859472,0.463605327259854,,,,,,,,,,,,,,
ENSVKKG00000016630,ENSGALG00000051567,MRPL41,0.713305058665874,0.374143032451192,,,,,,,,,,,,,,
ENSVKKG00000016640,ENSGALG00000002371,RUSC2,1.29612461067149,0.338937994787967,,,,,,,,,,,,,,
ENSVKKG00000016646,ENSGALG00000037076,GART,,,0.796497459990489,0.299623620197695,,,,,,,,,,,,
ENSVKKG00000016647,ENSGALG00000008838,FKBP15,0.789114472062146,0.0251342213644559,,,0.656196756090087,0.159841073228422,,,,,,,,,,
ENSVKKG00000016684,ENSGALG00000009668,HPF1,,,0.706375564666464,0.268040897358221,1.05669079332534,0.0056552654578732,,,,,,,,,,
ENSVKKG00000016695,ENSGALG00000009655,AADAT,,,,,1.43789510449483,0.0214224091102412,,,,,,,,,,
ENSVKKG00000016700,ENSGALG00000010745,HMGB2,,,,,0.85583721792503,0.0232055151567945,,,,,,,,,,
ENSVKKG00000016702,ENSGALG00000036252,SAP30,,,,,0.722135826271773,0.112420801280529,,,,,,,,,,
ENSVKKG00000016741,,,,,,,,,,,,,,,ENSVKKG00000016741,STAM2,0.743854723367613,0.80337949914954
ENSVKKG00000016742,ENSGALG00000013036,ATP6V1E1,,,,,0.676239749392242,0.104282721018381,,,,,,,,,,
ENSVKKG00000016755,ENSGALG00000013031,CECR1,,,0.908740934983448,0.0906181471328402,1.14111018175003,0.0217480731178376,,,,,,,,,,
ENSVKKG00000016760,ENSGALG00000029449,RFC2,,,0.799095121782919,0.287208967445633,1.43995439824969,0.0001694554597566,,,,,,,,,,
